exercise_id,title_en,title_ru,group,primary_muscles,equipment_id,difficulty,missing_version,existing_reference_clip
ea_standing_lateral_stretch,Standing Lateral Stretch,Растяжка боковых мышц стоя,Stretching - Mobility,core,,beginner,female,exercises/men/Stretching - Mobility/standing lateral stretch.mp4
ea_standing_leg_elevated_hamstring_stretch,Standing Leg Elevated Hamstring Stretch,Растяжка бицепса бедра стоя с поднятой ногой,Stretching - Mobility,hamstrings,adjustable_bench,beginner,female,exercises/men/Stretching - Mobility/standing leg elevated hamstring stretch.mp4
ea_standing_one_arm_chest_stretch,Standing One Arm Chest Stretch,Растяжка грудных мышц одной рукой стоя,Stretching - Mobility,chest,,beginner,female,exercises/men/Stretching - Mobility/standing one arm chest stretch.mp4
ea_standing_quadriceps_stretch_side_angle,Standing Quadriceps Stretch Side Angle,"Растяжка квадрицепса стоя, вид сбоку",Stretching - Mobility,quads,,beginner,female,exercises/men/Stretching - Mobility/Standing quadriceps stretch side angle.mp4
ea_standing_side_slope_stretch,Standing Side Slope Stretch,Растяжка боковых мышц стоя с наклоном,Stretching - Mobility,core,,beginner,female,exercises/men/Stretching - Mobility/standing side slope stretch.mp4
ea_triceps_light_stretch,Triceps Light Stretch,Легкая растяжка трицепса,Stretching - Mobility,triceps,,beginner,female,exercises/men/Stretching - Mobility/triceps light stretch.mp4
ea_upper_back_stretch,Upper Back Stretch,Растяжка верхней части спины,Stretching - Mobility,traps,,beginner,female,exercises/men/Stretching - Mobility/upper back stretch.mp4
ea_band_skullcrusher,Band Skullcrusher,Разгибание рук с резиновой лентой лежа (череподробилка),Triceps,,smith_machine,beginner,female,exercises/men/Triceps/Band Skullcrusher.mp4
ea_barbell_close_grip_press,Barbell Close Grip Press,Жим штанги узким хватом,Triceps,triceps,bench_press,beginner,female,exercises/men/Triceps/Barbell close grip press.mp4
ea_barbell_lying_triceps_extension,Barbell Lying Triceps Extension,Французский жим со штангой лёжа,Triceps,triceps,bench_press,beginner,female,exercises/men/Triceps/Barbell lying triceps extension.mp4
ea_barbell_lying_triceps_skull_crushers,Barbell Lying Triceps Skull Crushers,Французский жим со штангой лёжа,Triceps,triceps,bench_press,beginner,female,exercises/men/Triceps/Barbell lying triceps skull crushers.mp4
ea_barbell_seated_overhead_triceps_press,Barbell Seated Overhead Triceps Press,Жим штанги сидя над головой на трицепс,Triceps,triceps,bench_press,beginner,female,exercises/men/Triceps/barbell seated overhead triceps press.mp4
ea_barbell_standing_overhead_triceps_extension,Barbell Standing Overhead Triceps Extension,Разгибание рук со штангой над головой стоя,Triceps,triceps,barbell,beginner,female,exercises/men/Triceps/Barbell standing overhead triceps extension.mp4
ea_bench_dip_knees_bent,Bench Dip (knees Bent),Отжимания от скамьи (согнутые колени),Triceps,triceps,bench_press,beginner,female,exercises/men/Triceps/Bench Dip (knees bent).mp4
ea_bench_dip_on_floor,Bench Dip on Floor,Отжимания от скамьи на полу,Triceps,triceps,bench_press,beginner,female,exercises/men/Triceps/Bench dip on floor.mp4
ea_bench_triceps_dip_leg_curls,Bench Triceps Dip Leg Curls,Отжимания на трицепс от скамьи со сгибанием ног,Triceps,triceps,bench_press,beginner,female,exercises/men/Triceps/bench triceps dip leg curls.mp4
ea_bench_triceps_dip_straight_legs,Bench Triceps Dip Straight Legs,Отжимания на трицепс от скамьи с прямыми ногами,Triceps,triceps,bench_press,beginner,female,exercises/men/Triceps/bench triceps dip straight legs.mp4
ea_body_up,Body-up,Отжимания от пола,Triceps,shoulders,,beginner,female,exercises/men/Triceps/Body-Up.mp4
ea_bodyweight_kneeling_triceps_extension,Bodyweight Kneeling Triceps Extension,Разгибание на трицепс с колен собственным весом,Triceps,triceps,,beginner,female,exercises/men/Triceps/Bodyweight kneeling triceps extension.mp4
ea_bodyweight_overhead_triceps_extension,Bodyweight Overhead Triceps Extension,Разгибание рук над головой на трицепс собственным весом,Triceps,triceps,,beginner,female,exercises/men/Triceps/Bodyweight Overhead Triceps Extension.mp4
ea_bodyweight_triceps_extension,Bodyweight Triceps Extension,Разгибания на трицепс с собственным весом,Triceps,triceps,,beginner,female,exercises/men/Triceps/bodyweight triceps extension.mp4
ea_cable_alternate_triceps_extension,Cable Alternate Triceps Extension,Разгибание рук на трицепс поочередно с блоком,Triceps,triceps,cable_machine,beginner,female,exercises/men/Triceps/Cable Alternate Triceps Extension.mp4
ea_cable_lying_triceps_extension,Cable Lying Triceps Extension,Разгибание рук на трицепс лежа в блоке,Triceps,triceps,cable_machine,beginner,female,exercises/men/Triceps/cable lying triceps extension.mp4
ea_cable_lying_triceps_extension_low,Cable Lying Triceps Extension (LOW),Разгибание рук на трицепс лежа в блоке (НИЗКИЙ),Triceps,triceps,cable_machine,beginner,female,exercises/men/Triceps/cable lying triceps extension (LOW).mp4
ea_cable_neutral_grip_kickback,Cable Neutral Grip Kickback,Разгибание руки назад в блоке нейтральным хватом,Triceps,triceps,cable_machine,beginner,female,exercises/men/Triceps/Cable Neutral Grip Kickback.mp4
ea_cable_overhead_extension_rope,Cable Overhead Extension Rope,Разгибание рук над головой с канатом на блоке,Triceps,triceps,cable_machine,beginner,female,exercises/men/Triceps/cable overhead extension rope.mp4
ea_cable_pushdown,Cable Pushdown,Разгибание рук на блоке,Triceps,triceps,cable_machine,beginner,female,exercises/men/Triceps/Cable Pushdown.mp4
ea_cable_rear_drive,Cable Rear Drive,Отведение руки назад на блоке,Triceps,shoulders; traps,cable_machine,beginner,female,exercises/men/Triceps/Cable Rear Drive.mp4
ea_cable_reverse_grip_pushdown,Cable Reverse Grip Pushdown,Разгибание рук на блоке обратным хватом,Triceps,triceps,cable_machine,beginner,female,exercises/men/Triceps/cable reverse grip pushdown.mp4
ea_cable_reverse_grip_triceps_push_down_straight_bar_on_crossover,Cable Reverse Grip Triceps Push Down Straight Bar on Crossover,Разгибания на трицепс обратным хватом с прямым грифом на блоке,Triceps,triceps,cable_machine,beginner,female,exercises/men/Triceps/Cable reverse grip triceps push down straight bar on crossover.mp4
ea_cable_reverse_grip_triceps_pushdown_ez_bar,Cable Reverse Grip Triceps Pushdown (ez-bar),Разгибания на трицепс обратным хватом с EZ-грифом на блоке,Triceps,triceps,cable_machine,beginner,female,exercises/men/Triceps/Cable Reverse Grip Triceps Pushdown (EZ-bar).mp4
ea_cable_reverse_grip_triceps_pushdown_back_side_pov,Cable Reverse Grip Triceps Pushdown Back Side Pov,Разгибания на трицепс обратным хватом на блоке (вид сзади),Triceps,triceps,cable_machine,beginner,female,exercises/men/Triceps/cable reverse grip triceps pushdown back side pov.mp4
ea_cable_triceps_overhead_extension_ez_bar,Cable Triceps Overhead Extension (ez Bar),Разгибания на трицепс над головой с EZ-грифом на блоке,Triceps,triceps,cable_machine,beginner,female,exercises/men/Triceps/cable triceps overhead extension (ez bar).mp4
ea_cable_triceps_push_down_elbow_out_v_bar,Cable Triceps Push Down Elbow Out (v Bar),Разгибания на трицепс с V-грифом на блоке (локти в стороны),Triceps,triceps,cable_machine,beginner,female,exercises/men/Triceps/cable triceps push down elbow out (v bar).mp4
ea_cable_triceps_push_down_ez_bar,Cable Triceps Push Down Ez Bar,Разгибания на трицепс с EZ-грифом на блоке,Triceps,triceps,cable_machine,beginner,female,exercises/men/Triceps/cable triceps push down ez bar.mp4
ea_cable_triceps_push_down_ez_bar_close_grip,Cable Triceps Push Down Ez Bar Close Grip,Разгибания на трицепс с EZ-грифом на блоке узким хватом,Triceps,triceps,cable_machine,beginner,female,exercises/men/Triceps/cable triceps push down ez bar close grip.mp4
ea_cable_triceps_push_down_ez_bar_wide_grip,Cable Triceps Push Down Ez Bar Wide Grip,Разгибание рук на трицепс на блоке с EZ-грифом широким хватом,Triceps,triceps,cable_machine,beginner,female,exercises/men/Triceps/cable triceps push down ez bar wide grip.mp4
ea_cable_triceps_push_down_straight_bar,Cable Triceps Push Down Straight Bar,Разгибание рук на трицепс на блоке с прямым грифом,Triceps,triceps,cable_machine,beginner,female,exercises/men/Triceps/cable triceps push down straight bar.mp4
ea_cable_triceps_push_down_v_bar,Cable Triceps Push Down V Bar,Разгибание рук на трицепс на блоке с V-образным грифом,Triceps,triceps,cable_machine,beginner,female,exercises/men/Triceps/cable triceps push down v bar.mp4
ea_chair_triceps_dips,Chair Triceps Dips,Обратные отжимания от стула на трицепс,Triceps,triceps,,beginner,female,exercises/men/Triceps/chair triceps dips.mp4
ea_decline_chair_push_up_diamond,Decline Chair Push Up Diamond,Отжимания от стула с отрицательным наклоном (алмазный хват),Triceps,chest; triceps,,beginner,female,exercises/men/Triceps/decline chair push up diamond.mp4
ea_decline_diamond_pike_push_up,Decline Diamond Pike Push-up,Отжимания щучкой с отрицательным наклоном (алмазный хват),Triceps,shoulders; triceps,bench_press,beginner,female,exercises/men/Triceps/Decline Diamond Pike Push-up.mp4
ea_diamond_push_up,Diamond Push Up,Алмазные отжимания,Triceps,triceps; chest,,beginner,female,exercises/men/Triceps/diamond push up.mp4
ea_diamond_push_up_on_knees,Diamond Push-up (on Knees),Алмазные отжимания (с колен),Triceps,triceps; chest,,beginner,female,exercises/men/Triceps/Diamond Push-up (on knees).mp4
ea_dip_leg_raise_on_couch,Dip Leg Raise on Couch,Отжимания на диване с подъемом ног,Triceps,triceps,,beginner,female,exercises/men/Triceps/Dip Leg Raise on couch.mp4
ea_dip_on_floor_with_chair,Dip on Floor with Chair,Отжимания от пола со стулом,Triceps,triceps,,beginner,female,exercises/men/Triceps/Dip on Floor with Chair.mp4
ea_dips_between_chairs,Dips Between Chairs,Отжимания между стульями,Triceps,chest; triceps,,beginner,female,exercises/men/Triceps/Dips between Chairs.mp4
ea_dumbbell_decline_triceps_pull_over_extension,Dumbbell Decline Triceps Pull-over Extension,Пуловер-разгибание гантели на трицепс на наклонной скамье вниз головой,Triceps,triceps,bench_press,beginner,female,exercises/men/Triceps/Dumbbell Decline triceps pull-over extension.mp4
ea_dumbbell_incline_triceps_extension,Dumbbell Incline Triceps Extension,Французский жим с гантелями на наклонной скамье,Triceps,triceps,bench_press,beginner,female,exercises/men/Triceps/Dumbbell Incline Triceps Extension.mp4
ea_dumbbell_incline_two_arm_extension,Dumbbell Incline Two Arm Extension,Французский жим с одной гантелью двумя руками на наклонной скамье,Triceps,triceps,bench_press,beginner,female,exercises/men/Triceps/Dumbbell Incline Two Arm Extension.mp4
ea_dumbbell_kickback,Dumbbell Kickback,Разгибание рук назад с гантелью,Triceps,triceps,bench_press,beginner,female,exercises/men/Triceps/Dumbbell Kickback.mp4
ea_dumbbell_lying_one_arm_neutral_triceps_extension,Dumbbell Lying One Arm Neutral Triceps Extension,Разгибание руки с гантелью лежа нейтральным хватом,Triceps,triceps,bench_press,beginner,female,exercises/men/Triceps/Dumbbell Lying One Arm Neutral Triceps Extension.mp4
ea_dumbbell_lying_triceps_extension,Dumbbell Lying Triceps Extension,Разгибание рук с гантелями лёжа,Triceps,triceps,bench_press,beginner,female,exercises/men/Triceps/Dumbbell Lying Triceps Extension.mp4
ea_dumbbell_lying_triceps_extension_on_floor,Dumbbell Lying Triceps Extension on Floor,Разгибание рук с гантелью лёжа на полу,Triceps,triceps,dumbbell,beginner,female,exercises/men/Triceps/Dumbbell Lying Triceps Extension on Floor.mp4
ea_dumbbell_one_arm_kickback,Dumbbell One Arm Kickback,Разгибание руки с гантелью в наклоне одной рукой,Triceps,triceps,dumbbell,beginner,female,exercises/men/Triceps/Dumbbell One Arm Kickback.mp4
ea_dumbbell_one_arm_triceps_extension_on_bench,Dumbbell One Arm Triceps Extension (on Bench),Разгибание на трицепс одной рукой с гантелью (на скамье),Triceps,triceps,bench_press,beginner,female,exercises/men/Triceps/Dumbbell One Arm Triceps Extension (on bench).mp4
ea_dumbbell_overhead_extension_seated,Dumbbell Overhead Extension Seated,Разгибание рук с гантелью над головой сидя,Triceps,triceps,bench_press,beginner,female,exercises/men/Triceps/dumbbell overhead extension seated.mp4
ea_dumbbell_overhead_extension_standing,Dumbbell Overhead Extension Standing,Разгибание рук с гантелью над головой стоя,Triceps,triceps,dumbbell,beginner,female,exercises/men/Triceps/Dumbbell overhead extension standing.mp4
ea_dumbbell_pronate_grip_triceps_extension,Dumbbell Pronate-grip Triceps Extension,Разгибание на трицепс с гантелями пронированным хватом,Triceps,triceps,bench_press,beginner,female,exercises/men/Triceps/Dumbbell Pronate-grip Triceps Extension.mp4
ea_dumbbell_seated_bench_extension,Dumbbell Seated Bench Extension,Разгибание рук с гантелью сидя на скамье,Triceps,triceps,bench_press,beginner,female,exercises/men/Triceps/Dumbbell Seated Bench Extension.mp4
ea_dumbbell_seated_kickback,Dumbbell Seated Kickback,Разгибание рук назад с гантелями сидя,Triceps,triceps,bench_press,beginner,female,exercises/men/Triceps/Dumbbell Seated Kickback.mp4
ea_dumbbell_standing_both_arms_kickback,Dumbbell Standing Both Arms Kickback,Разгибание рук с гантелями стоя двумя руками,Triceps,triceps,dumbbell,beginner,female,exercises/men/Triceps/Dumbbell Standing Both Arms Kickback.mp4
ea_dumbbell_standing_one_arm_extension,Dumbbell Standing One Arm Extension,Разгибание руки с гантелью стоя одной рукой,Triceps,triceps,dumbbell,beginner,female,exercises/men/Triceps/Dumbbell Standing One Arm Extension.mp4
ea_dumbbell_standing_triceps_extension,Dumbbell Standing Triceps Extension,Разгибание на трицепс с гантелью стоя,Triceps,triceps,dumbbell,beginner,female,exercises/men/Triceps/Dumbbell Standing Triceps Extension.mp4
ea_dumbbell_tate_press,Dumbbell Tate Press,Жим Тейта с гантелями,Triceps,triceps,bench_press,beginner,female,exercises/men/Triceps/Dumbbell Tate Press.mp4
ea_dumbbell_triceps_kick_back_single_arm,Dumbbell Triceps Kick Back Single Arm,Разгибание рук на трицепс в наклоне с гантелью одной рукой,Triceps,triceps,dumbbell,beginner,female,exercises/men/Triceps/Dumbbell triceps kick back single arm.mp4
ea_dumbbells_triceps_kick_back_both_arms,Dumbbells Triceps Kick Back Both Arms,Разгибание рук с гантелями назад в наклоне,Triceps,triceps,dumbbell,beginner,female,exercises/men/Triceps/dumbbells triceps kick back both arms.mp4
ea_ez_bar_overhead_extensions_standing,Ez Bar Overhead Extensions Standing,Разгибания рук с EZ-грифом над головой стоя,Triceps,triceps,ez_curl_bar,beginner,female,exercises/men/Triceps/ez bar overhead extensions standing.mp4
ea_incline_diamond_push_up_on_bench,Incline Diamond Push Up on Bench,Отжимания узким хватом от скамьи (наклонные),Triceps,triceps; chest,bench_press,beginner,female,exercises/men/Triceps/incline diamond push up On Bench.mp4
ea_incline_push_ups_on_chair,Incline Push Ups on Chair,Отжимания от стула (наклонные),Triceps,triceps,,beginner,female,exercises/men/Triceps/incline push ups on chair.mp4
ea_overhand_tricep_stretching_single_arm,Overhand Tricep Stretching Single Arm,Растяжка трицепса одной рукой над головой,Triceps,triceps,,beginner,female,exercises/men/Triceps/Overhand tricep stretching single arm.mp4
ea_overhead_extension_resistance_band_both_arms,Overhead Extension Resistance Band Both Arms,Разгибание рук над головой с резиновой лентой обеими руками,Triceps,triceps,resistance_bands,beginner,female,exercises/men/Triceps/overhead extension resistance band both arms.mp4
ea_pike_push_up,Pike Push Up,Отжимания в позе щуки,Triceps,shoulders,,beginner,female,exercises/men/Triceps/Pike push up.mp4
ea_single_arm_overhead_extension_resistance_band,Single Arm Overhead Extension Resistance Band,Разгибание одной руки над головой с резиновой лентой,Triceps,triceps,resistance_bands,beginner,female,exercises/men/Triceps/single arm overhead extension resistance band.mp4
ea_triceps_dip_machine,Triceps Dip Machine,Жим на трицепс в тренажере,Triceps,triceps,seated_dip_machine,beginner,female,exercises/men/Triceps/triceps dip machine.mp4
ea_alternating_lunge_with_rotation,Alternating Lunge with Rotation,Попеременный выпад с поворотом,Yoga,quads; glutes; hamstrings,,beginner,female,exercises/men/Yoga/Alternating Lunge with Rotation.mp4
ea_archer_step_back,Archer Step Back,Выпад лучника назад,Yoga,quads; glutes; hamstrings; shoulders,,beginner,female,exercises/men/Yoga/Archer step back.mp4
ea_basic_toe_touch,Basic Toe Touch,Наклоны к носкам,Yoga,hamstrings,,beginner,female,exercises/men/Yoga/Basic Toe Touch.mp4
ea_bench_reverse_plank_hold,Bench Reverse Plank Hold,Обратная планка на скамье,Yoga,triceps; shoulders,bench_press,beginner,female,exercises/men/Yoga/Bench Reverse Plank Hold.mp4
ea_bicycle_air_legs,Bicycle Air Legs,Велосипед ногами в воздухе,Yoga,core; lower_back,,beginner,female,exercises/men/Yoga/Bicycle air legs.mp4
ea_bird_dog,Bird Dog,Поза «Птица-собака»,Yoga,lower_back; glutes,,beginner,female,exercises/men/Yoga/bird dog.mp4
ea_bird_dog_version_2,Bird Dog (version 2),Бёрд-дог (вариант 2),Yoga,lower_back; glutes,,beginner,female,exercises/men/Yoga/Bird Dog (VERSION 2).mp4
ea_body_saw_plank,Body Saw Plank,Планка-пила,Yoga,shoulders,,beginner,female,exercises/men/Yoga/Body Saw Plank.mp4
ea_bodyweight_kneeling_push_up_row,Bodyweight Kneeling Push-up Row,Отжимания с тягой в положении на коленях (с собственным весом),Yoga,chest; triceps; back,,beginner,female,exercises/men/Yoga/Bodyweight Kneeling Push-Up Row.mp4
ea_bridge_hip_abduction,Bridge Hip Abduction,Ягодичный мост с отведением бедер,Yoga,glutes,,beginner,female,exercises/men/Yoga/Bridge Hip Abduction.mp4
ea_bridge_pose_setu_bandhasana,Bridge Pose Setu Bandhasana,Поза моста (Сету Бандхасана),Yoga,glutes; hamstrings,,beginner,female,exercises/men/Yoga/bridge pose setu bandhasana.mp4
ea_bridge_with_alternating_leg_raise,Bridge with Alternating Leg Raise,Ягодичный мост с поочередным подъемом ног,Yoga,glutes; hamstrings,,beginner,female,exercises/men/Yoga/Bridge with Alternating Leg Raise.mp4
ea_butterfly_yoga_pose,Butterfly Yoga Pose,Поза бабочки в йоге,Yoga,adductors,,beginner,female,exercises/men/Yoga/Butterfly Yoga Pose.mp4
ea_cat_stretch,Cat Stretch,Растяжка кошки,Yoga,lower_back; core,,beginner,female,exercises/men/Yoga/Cat Stretch.mp4
ea_child_pose_up,Child Pose Up,Поза ребенка вверх,Yoga,lower_back,,beginner,female,exercises/men/Yoga/child pose up.mp4
ea_cobra_full_push_up,Cobra Full Push Up,Полное отжимание «Кобра»,Yoga,chest; shoulders; triceps,,beginner,female,exercises/men/Yoga/Cobra Full Push up.mp4
ea_cobra_push_up,Cobra Push Up,Отжимание «Кобра»,Yoga,chest; shoulders; triceps,,beginner,female,exercises/men/Yoga/cobra push up.mp4
ea_cobra_side_ab_stretch,Cobra Side Ab Stretch,Растяжка боковых мышц живота в позе кобры,Yoga,chest; shoulders; triceps,,beginner,female,exercises/men/Yoga/Cobra Side Ab Stretch.mp4
ea_cobra_yoga_pose_hold,Cobra Yoga Pose Hold,Удержание позы йоги «Кобра»,Yoga,chest; shoulders; triceps,,beginner,female,exercises/men/Yoga/cobra yoga pose hold.mp4
ea_crab_pose,Crab Pose,Поза краба,Yoga,glutes; hamstrings; shoulders,,beginner,female,exercises/men/Yoga/Crab Pose.mp4
ea_dumbbell_single_leg_glute_bridge,Dumbbell Single Leg Glute Bridge,Ягодичный мост на одной ноге с гантелью,Yoga,glutes; hamstrings,dumbbell,beginner,female,exercises/men/Yoga/Dumbbell Single Leg Glute Bridge.mp4
ea_extended_side_angle,Extended Side Angle,Поза вытянутого бокового угла,Yoga,lats; lower_back; quads; glutes,,beginner,female,exercises/men/Yoga/Extended Side Angle.mp4
ea_high_plank,High Plank,Высокая планка,Yoga,core,,beginner,female,exercises/men/Yoga/High plank.mp4
ea_modified_hindu_push_up,Modified Hindu Push Up,Модифицированные индусские отжимания,Yoga,chest; shoulders; triceps,,beginner,female,exercises/men/Yoga/Modified Hindu Push up.mp4
ea_scapula_push_up,Scapula Push Up,Отжимания на лопатках,Yoga,traps,,beginner,female,exercises/men/Yoga/Scapula push up.mp4
ea_seated_cross_leg_glute_stretch,Seated Cross Leg Glute Stretch,Растяжка ягодичных мышц сидя со скрещенными ногами,Yoga,glutes,,beginner,female,exercises/men/Yoga/seated cross leg glute stretch.mp4
ea_seated_side_stretch,Seated Side Stretch,Боковая растяжка сидя,Yoga,core; lats,bench_press,beginner,female,exercises/men/Yoga/seated side stretch.mp4
ea_side_plank_with_hip_lift,Side Plank with Hip Lift,Боковая планка с подъемом бедра,Yoga,core,,beginner,female,exercises/men/Yoga/Side plank with hip lift.mp4
ea_superman_holds,Superman Holds,Супермен (удержание),Yoga,lower_back; glutes,,beginner,female,exercises/men/Yoga/superman holds.mp4
ea_3_4_sit_up,3-4 Sit-up,Скручивания на 3/4,Abdominals,core,,beginner,male,exercises/girl/Abdominals/3-4 Sit-up.mp4
ea_45_degree_bicycle_twisting,45 Degree Bicycle Twisting,Скручивания «велосипед» под углом 45 градусов,Abdominals,core,back_extension,beginner,male,exercises/girl/Abdominals/45 Degree Bicycle Twisting.mp4
ea_45_degree_bicycle_twisting_crunch,45 Degree Bicycle Twisting Crunch,Скручивания «велосипед» с поворотом под углом 45 градусов,Abdominals,core,back_extension,beginner,male,exercises/girl/Abdominals/45 degree Bicycle Twisting Crunch.mp4
ea_90_degree_heels_touch,90 Degree Heels Touch,Касание пяток под углом 90 градусов,Abdominals,core,,beginner,male,exercises/girl/Abdominals/90 Degree Heels Touch.mp4
ea_ab_mat_sit_up,Ab Mat Sit-up,Скручивания на пресс с ковриком,Abdominals,core,ab_mat,beginner,male,exercises/girl/Abdominals/Ab Mat Sit-up.mp4
ea_ab_tuck,Ab Tuck,Подтягивание коленей к груди в висе,Abdominals,core,dip_station,beginner,male,exercises/girl/Abdominals/Ab Tuck.mp4
ea_air_bike,Air Bike,Скручивания «велосипед»,Abdominals,core,,beginner,male,exercises/girl/Abdominals/air bike.mp4
ea_air_bike_version_2,Air Bike (version 2),Скручивания «велосипед» (вариант 2),Abdominals,core,,beginner,male,exercises/girl/Abdominals/Air Bike (VERSION 2).mp4
ea_assisted_sit_up,Assisted Sit-up,Скручивание с поддержкой,Abdominals,core,,beginner,male,exercises/girl/Abdominals/Assisted Sit-Up.mp4
ea_ball_sit_up,Ball Sit-up,Скручивания на фитболе,Abdominals,core,stability_ball,beginner,male,exercises/girl/Abdominals/Ball Sit-up.mp4
ea_band_decline_sit_up,Band Decline Sit Up,Скручивания на наклонной скамье с резиновой лентой,Abdominals,core,bench_press,beginner,male,exercises/girl/Abdominals/Band Decline Sit up.mp4
ea_band_kneeling_crunch,Band Kneeling Crunch,Скручивания на коленях с резиновой лентой,Abdominals,core,resistance_bands,beginner,male,exercises/girl/Abdominals/band kneeling crunch.mp4
ea_band_side_bend,Band Side Bend,Наклоны в сторону с резиновой лентой,Abdominals,core,resistance_bands,beginner,male,exercises/girl/Abdominals/Band side bend.mp4
ea_hanging_leg_raises,Hanging Leg Raises,Подъемы ног в висе,Abdominals,,squat_rack,beginner,male,exercises/girl/Abdominals/Hanging Leg Raises.mp4
ea_45_degree_hyperextension_arms_in_front_of_chest,45 Degree Hyperextension (arms in Front of Chest),Гиперэкстензия под углом 45 градусов (руки перед грудью),Back,lower_back; glutes,back_extension,beginner,male,exercises/girl/Back/45 degree hyperextension (arms in front of chest).mp4
ea_alternating_superman,Alternating Superman,Попеременный Супермен,Back,glutes,,beginner,male,exercises/girl/Back/Alternating Superman.mp4
ea_assisted_chin_up_on_a_bench,Assisted Chin-up on a Bench,Подтягивания обратным хватом с поддержкой на скамье,Back,biceps,pullup_bar,beginner,male,exercises/girl/Back/Assisted Chin-up on a bench.mp4
ea_band_assisted_chin_up_from_knee,Band Assisted Chin Up (from Knee),Подтягивания с помощью резиновой ленты (с колена),Back,lats,pullup_bar,beginner,male,exercises/girl/Back/Band Assisted Chin Up (From Knee).mp4
ea_band_fixed_back_underhand_pulldown,Band Fixed Back Underhand Pulldown,Тяга резиновой ленты верхнего блока обратным хватом (с фиксированной спиной),Back,lats,resistance_bands,beginner,male,exercises/girl/Back/Band Fixed Back Underhand Pulldown.mp4
ea_band_kneeling_lat_pulldown,Band Kneeling Lat Pulldown,Тяга верхнего блока на коленях с резиновой лентой,Back,lats,squat_rack,beginner,male,exercises/girl/Back/band kneeling lat pulldown.mp4
ea_band_lying_reverse_grip_row,Band Lying Reverse Grip Row,Тяга лежа обратным хватом с резиновой лентой,Back,lats,bench_press,beginner,male,exercises/girl/Back/Band Lying Reverse Grip Row.mp4
ea_band_rotating_hammer_grip_incline_bench_row,Band Rotating Hammer Grip Incline Bench Row,Тяга на наклонной скамье с вращением и молотковым хватом с резиновой лентой,Back,lats; traps,bench_press,beginner,male,exercises/girl/Back/Band Rotating Hammer Grip Incline Bench Row.mp4
ea_barbell_zercher_good_morning,Barbell Zercher Good Morning,Наклоны со штангой Зерчера,Back,,barbell,beginner,male,exercises/girl/Back/Barbell Zercher Good Morning.mp4
ea_band_concentration_curl,Band Concentration Curl,Концентрированное сгибание на бицепс с резиновой лентой,Biceps,biceps,bench_press,beginner,male,exercises/girl/Biceps/Band Concentration Curl.mp4
ea_band_cross_chest_biceps_curl,Band Cross Chest Biceps Curl,Сгибание на бицепс с резиновой лентой через грудь,Biceps,biceps,resistance_bands,beginner,male,exercises/girl/Biceps/Band Cross Chest Biceps Curl.mp4
ea_band_incline_alternate_hammer_curl,Band Incline Alternate Hammer Curl,Попеременное сгибание рук с резиновой лентой на наклонной скамье молотковым хватом,Biceps,biceps,bench_press,beginner,male,exercises/girl/Biceps/Band Incline Alternate Hammer Curl.mp4
ea_band_incline_biceps_curl,Band Incline Biceps Curl,Сгибание рук на бицепс с резиновой лентой на наклонной скамье,Biceps,biceps,bench_press,beginner,male,exercises/girl/Biceps/Band Incline Biceps Curl.mp4
ea_band_incline_hammer_curl,Band Incline Hammer Curl,Сгибание рук с резиновой лентой на наклонной скамье молотковым хватом,Biceps,biceps,bench_press,beginner,male,exercises/girl/Biceps/Band Incline Hammer Curl.mp4
ea_band_kneeling_preacher_curl,Band Kneeling Preacher Curl,Сгибание рук на бицепс на коленях с резиновой лентой,Biceps,biceps,resistance_bands,beginner,male,exercises/girl/Biceps/band kneeling preacher curl.mp4
ea_band_prone_incline_curl,Band Prone Incline Curl,Сгибание рук на бицепс лежа на наклонной скамье с резиновой лентой,Biceps,biceps,bench_press,beginner,male,exercises/girl/Biceps/Band Prone Incline Curl.mp4
ea_band_prone_incline_hammer_curl,Band Prone Incline Hammer Curl,Сгибание рук молотковым хватом лежа на наклонной скамье с резиновой лентой,Biceps,biceps,bench_press,beginner,male,exercises/girl/Biceps/Band Prone Incline Hammer Curl.mp4
ea_band_reverse_spider_curl,Band Reverse Spider Curl,Обратные сгибания рук на бицепс лежа на наклонной скамье с резиновой лентой,Biceps,biceps,bench_press,beginner,male,exercises/girl/Biceps/Band Reverse Spider Curl.mp4
ea_barbell_alternate_biceps_curl,Barbell Alternate Biceps Curl,Сгибание на бицепс со штангой попеременно,Biceps,biceps,barbell,beginner,male,exercises/girl/Biceps/Barbell Alternate Biceps Curl.mp4
ea_barbell_curl,Barbell Curl,Сгибание на бицепс со штангой,Biceps,biceps,barbell,beginner,male,exercises/girl/Biceps/Barbell Curl.mp4
ea_hammer_strength_mts_iso_lateral_biceps_curl_alternate_arm,Hammer Strength MTS Iso-lateral Biceps Curl Alternate Arm,Hammer Strength MTS Iso-Lateral сгибания на бицепс поочередно,Biceps,biceps,bicep_curl_machine,beginner,male,exercises/girl/Biceps/Hammer Strength MTS Iso-Lateral Biceps Curl Alternate Arm.mp4
ea_4_corners_curtsy,4 Corners Curtsy,Реверанс в четыре стороны,Calisthenics-Cardio-Plyo-Functional,glutes; quads; shoulders,,beginner,male,exercises/girl/Calisthenics-Cardio-Plyo-Functional/4 Corners Curtsy.mp4
