id,title,sheet_claim,equipment_seen,confidence,matches_sheet_claim,registry_machine,status,note
ea_oblique_crunch,Oblique Crunch,,none,1.0,,none,confirmed_no_equipment,
ea_one_arm_cow_face_pose_easy,One Arm Cow Face Pose - Easy,,none,1.0,,none,confirmed_no_equipment,
ea_one_arm_push_up,One Arm Push Up,,none,1.0,,none,confirmed_no_equipment,
ea_one_arm_reverse_dumbbell_fly,One Arm Reverse Dumbbell Fly,Dumbbells,"Dumbbells, Weight bench",1.0,True,Weight bench,resolved,
ea_over_head_weight_sit_up,Over Head Weight Sit Up,weight plate,weight plate,1.0,True,Weight plates,resolved,
ea_over_weight_ab_crunch,Over Weight Ab Crunch,Dumbbells,Dumbbells,1.0,True,Dumbbells,resolved,
ea_overhand_clap,Overhand Clap,,none,1.0,,none,confirmed_no_equipment,
ea_overhand_tricep_stretching_single_arm,Overhand Tricep Stretching Single Arm,,none,1.0,,none,confirmed_no_equipment,
ea_overhead_extension_resistance_band_both_arms,Overhead Extension Resistance Band Both Arms,Resistance Band,Resistance Band,1.0,True,Resistance bands,resolved,
ea_overhead_med_ball_throw,Overhead Med Ball Throw,,Medicine ball,1.0,,Medicine ball,resolved,
ea_overhead_triceps_stretch_side_angle,Overhead Triceps Stretch Side Angle,,none,1.0,,none,confirmed_no_equipment,
ea_palm_up_palm_down_rotation,Palm Up Palm Down Rotation,,none,1.0,,none,confirmed_no_equipment,
ea_pec_deck_fly_machine,Pec Deck Fly Machine,Dual Pec Deck Machine,Pec Deck Machine,1.0,True,Pec deck / fly machine,resolved,
ea_pec_deck_fly_machine_flies,Pec Deck Fly Machine Flies,,Pec deck machine,1.0,,Pec deck / fly machine,resolved,
ea_pigeon_glutes_stretch,Pigeon Glutes Stretch,,none,1.0,,none,confirmed_no_equipment,
ea_pigeon_pose,Pigeon Pose,,none,1.0,,none,confirmed_no_equipment,
ea_pike_alternating_opposite_hip_taps,Pike Alternating Opposite Hip Taps,,none,1.0,,none,confirmed_no_equipment,
ea_pike_individual_alternating_arm_reaches,Pike Individual Alternating Arm Reaches,,none,1.0,,none,confirmed_no_equipment,
ea_pike_jacks_feet_kicking_in_and_out,Pike Jacks Feet Kicking in and Out,,none,1.0,,none,confirmed_no_equipment,
ea_pike_push_up,Pike Push Up,,none,1.0,,none,confirmed_no_equipment,
ea_pike_shoulder_taps,Pike Shoulder Taps,,none,1.0,,none,confirmed_no_equipment,
ea_pistol_squat_to_box,Pistol Squat to Box,,Plyo box,1.0,,Plyo box,resolved,
ea_plank_cross_knee_drive,Plank Cross Knee Drive,,none,1.0,,none,confirmed_no_equipment,
ea_plank_individual_arm_reach,Plank Individual Arm Reach,,none,1.0,,none,confirmed_no_equipment,
ea_plank_iytw,Plank IYTW,,dumbbells,1.0,,Dumbbells,resolved,
ea_plank_jack,Plank Jack,,none,1.0,,none,confirmed_no_equipment,
ea_plank_knee_tucks,Plank Knee Tucks,,none,1.0,,none,confirmed_no_equipment,
ea_plank_lunges,Plank Lunges,,none,1.0,,none,confirmed_no_equipment,
ea_plank_on_elbows,Plank on Elbows,,none,1.0,,none,confirmed_no_equipment,
ea_plank_pushup,Plank Pushup,,none,1.0,,none,confirmed_no_equipment,
ea_plank_reach_through,Plank Reach Through,,none,1.0,,none,confirmed_no_equipment,
ea_plank_reverse_fly_with_bottle,Plank Reverse Fly with Bottle,,water bottle,1.0,,none,unresolved,
ea_plank_shoulder_taps,Plank Shoulder Taps,,none,1.0,,none,confirmed_no_equipment,
ea_plate_alternating_deadstop_row,Plate Alternating Deadstop Row,,Weight plates,1.0,,Weight plates,resolved,
ea_plate_car_driver,Plate Car Driver,,weight plate,1.0,,Weight plates,resolved,
ea_plate_clean,Plate Clean,,weight plate,1.0,,Weight plates,resolved,
ea_plate_clean_and_press,Plate Clean and Press,,weight plate,1.0,,Weight plates,resolved,
ea_plate_curl_to_overhead_press,Plate Curl to Overhead Press,,Weight plate,1.0,,Weight plates,resolved,
ea_plate_curl_to_overhead_press_to_tricep_extension,Plate Curl to Overhead Press to Tricep Extension,,weight plate,1.0,,Weight plates,resolved,
ea_plate_curtsy_lunge,Plate Curtsy Lunge,,weight plate,1.0,,Weight plates,resolved,
ea_plate_deadlift,Plate Deadlift,,weight plate,1.0,,Weight plates,resolved,
ea_plate_deficit_lunge,Plate Deficit Lunge,,weight plate,1.0,,Weight plates,resolved,
ea_plate_deficit_pushup,Plate Deficit Pushup,,weight plates,1.0,,Weight plates,resolved,
ea_plate_forward_lunge,Plate Forward Lunge,,weight plate,1.0,,Weight plates,resolved,
ea_plate_front_raise,Plate Front Raise,,weight plate,1.0,,Weight plates,resolved,
ea_plate_full_front_raise,Plate Full Front Raise,,weight plates,1.0,,Weight plates,resolved,
ea_plate_glute_bridge_to_chest_press,Plate Glute Bridge to Chest Press,,weight plate,1.0,,Weight plates,resolved,
ea_plate_glute_bridge_to_pullover,Plate Glute Bridge to Pullover,,weight plate,1.0,,Weight plates,resolved,
ea_plate_good_morning,Plate Good Morning,,Weight plate,1.0,,Weight plates,resolved,
ea_plate_good_morning_anterior,Plate Good Morning Anterior,,weight plate,1.0,,Weight plates,resolved,
ea_plate_halo,Plate Halo,,weight plate,1.0,,Weight plates,resolved,
ea_plate_hollow_hold,Plate Hollow Hold,,weight plate,1.0,,Weight plates,resolved,
ea_plate_internally_rotated_rear_delt_fly,Plate Internally Rotated Rear Delt Fly,,weight plates,1.0,,Weight plates,resolved,
ea_plate_lateral_lunge,Plate Lateral Lunge,,weight plate,1.0,,Weight plates,resolved,
ea_plate_lateral_raise,Plate Lateral Raise,,weight plates,1.0,,Weight plates,resolved,
ea_plate_overhead_carry,Plate Overhead Carry,,weight plate,1.0,,Weight plates,resolved,
ea_plate_overhead_press_to_tricep_extension,Plate Overhead Press to Tricep Extension,,weight plate,1.0,,Weight plates,resolved,
ea_plate_overhead_shrug,Plate Overhead Shrug,,weight plate,1.0,,Weight plates,resolved,
ea_plate_overhead_tricep_extension,Plate Overhead Tricep Extension,,weight plate,1.0,,Weight plates,resolved,
ea_plate_overhead_walking_lunge,Plate Overhead Walking Lunge,,weight plate,1.0,,Weight plates,resolved,
ea_plate_pinch_grip_deadlift,Plate Pinch Grip Deadlift,,Weight plates,1.0,,Weight plates,resolved,
ea_plate_pinch_grip_row,Plate Pinch Grip Row,,Weight plates,1.0,,Weight plates,resolved,
ea_plate_pinch_grip_side_bend,Plate Pinch Grip Side Bend,,weight plate,1.0,,Weight plates,resolved,
ea_plate_press,Plate Press,,"Weight plate, flat bench",1.0,,Weight bench,resolved,
ea_plate_reach,Plate Reach,,weight plate,1.0,,Weight plates,resolved,
ea_plate_rear_delt_fly,Plate Rear Delt Fly,,weight plates,1.0,,Weight plates,resolved,
ea_plate_russian_twist,Plate Russian Twist,,Weight plate,1.0,,Weight plates,resolved,
ea_plate_single_leg_deadlift,Plate Single Leg Deadlift,,weight plate,1.0,,Weight plates,resolved,
ea_plate_single_leg_pinch_grip_deadlift,Plate Single Leg Pinch Grip Deadlift,,weight plates,1.0,,Weight plates,resolved,
ea_plate_situp,Plate Situp,,weight plate,1.0,,Weight plates,resolved,
ea_plate_squat_hold,Plate Squat Hold,,weight plate,1.0,,Weight plates,resolved,
ea_plate_squat_hold_biceps_curl,Plate Squat Hold Biceps Curl,,Weight plate,1.0,,Weight plates,resolved,
ea_plate_squat_hold_reach,Plate Squat Hold Reach,,weight plate,1.0,,Weight plates,resolved,
ea_plate_squat_reach,Plate Squat Reach,,weight plate,1.0,,Weight plates,resolved,
ea_plate_staggered_deadlift,Plate Staggered Deadlift,,weight plate,1.0,,Weight plates,resolved,
ea_plate_staggered_pinch_grip_deadlift,Plate Staggered Pinch Grip Deadlift,,weight plates,1.0,,Weight plates,resolved,
ea_plate_standing_twist,Plate Standing Twist,,weight plate,1.0,,Weight plates,resolved,
ea_plate_thruster,Plate Thruster,,Weight plate,1.0,,Weight plates,resolved,
ea_plate_wood_chopper,Plate Wood Chopper,,weight plate,1.0,,Weight plates,resolved,
ea_plyo_side_lunge_stretch,Plyo Side Lunge Stretch,,none,1.0,,none,confirmed_no_equipment,
ea_preacher_curl_dumbbells_simultaneous,Preacher Curl Dumbbells Simultaneous,Dumbbells,"Dumbbells, Preacher curl bench",1.0,True,Preacher curl bench,resolved,
ea_preacher_curl_ez_bar,Preacher Curl Ez Bar,Ez Bar,"EZ curl bar, preacher curl bench, weight plates",1.0,True,Preacher curl bench,resolved,
ea_preacher_curl_ez_bar_close_grip,Preacher Curl Ez Bar Close Grip,Ez Bar,"EZ curl bar, preacher curl bench, weight plates",1.0,True,Preacher curl bench,resolved,
ea_preacher_curl_ez_bar_wide_grip,Preacher Curl Ez Bar Wide Grip,Ez Bar,"EZ curl bar, weight plates, preacher curl bench",1.0,True,Preacher curl bench,resolved,
ea_pretzel_stretch,Pretzel Stretch,Yoga Mat,none,1.0,False,none,DISAGREEMENT,
ea_prone_bench_row_barbell_pronate_grip,Prone Bench Row Barbell Pronate Grip,Barbell,"Barbell, Weight bench",1.0,True,Weight bench,resolved,
ea_prone_bench_row_barbell_reverse_grip,Prone Bench Row Barbell Reverse Grip,Barbell,"Barbell, Weight bench, Weight plates",1.0,True,Weight bench,resolved,
ea_prone_bench_row_dumbbells,Prone Bench Row Dumbbells,Dumbbells,"Dumbbells, Adjustable Weight Bench",1.0,True,Weight bench,resolved,
ea_prone_bench_row_dumbbells_pronated_grip,Prone Bench Row Dumbbells Pronated Grip,Dumbbells,"Dumbbells, Weight bench",1.0,True,Weight bench,resolved,
ea_prone_bench_row_dumbbells_supinated_grip,Prone Bench Row Dumbbells Supinated Grip,Dumbbells,"Dumbbells, Adjustable Weight Bench",1.0,True,Weight bench,resolved,
ea_prone_front_raises_barbell_on_bench,Prone Front Raises Barbell on Bench,Barbell,"Barbell, Adjustable Weight Bench",1.0,True,Weight bench,resolved,
ea_prone_front_raises_dumbbell_on_bench,Prone Front Raises Dumbbell on Bench,Dumbbells,"Dumbbells, Adjustable Weight Bench",1.0,True,Weight bench,resolved,
ea_pull_apart_cable_resistance_band,Pull Apart Cable Resistance Band,Resistance Band,Resistance Band,1.0,True,Resistance bands,resolved,
ea_pull_sled_or_dog_sled_push,Pull Sled or Dog Sled Push,,weighted sled,1.0,,Weight plates,resolved,
ea_pull_up_normal_grip,Pull Up Normal Grip,Pull Up Bar,Pull Up Bar,1.0,True,Pull-up bar,resolved,
ea_pull_up_wide_grip,Pull Up Wide Grip,Pull Up Bar,Pull Up Bar,1.0,True,Pull-up bar,resolved,
ea_pull_up_wide_grip_front_view,Pull Up Wide Grip Front View,Pull Up Bar,Pull up bar,1.0,True,Pull-up bar,resolved,
ea_puppy_pose,Puppy Pose,,none,1.0,,none,confirmed_no_equipment,
ea_push_pull_chair_over_head_pull,Push Pull Chair Over Head Pull,,outdoor lat pulldown machine,1.0,,Lat pulldown,resolved,
ea_push_pull_front_handle_push,Push Pull Front Handle Push,,outdoor chest press machine,1.0,,Chest press machine,resolved,
ea_push_up_and_rotation,Push Up and Rotation,,none,1.0,,none,confirmed_no_equipment,
ea_push_up_plus,Push Up Plus,,none,1.0,,none,confirmed_no_equipment,
ea_push_ups_bodyweight,Push Ups Bodyweight,,none,1.0,,none,confirmed_no_equipment,
ea_pushup_to_renegade_row,Pushup to Renegade Row,,dumbbells,1.0,,Dumbbells,resolved,
ea_pyramid_pose_blocks,Pyramid Pose Blocks,,yoga blocks,1.0,,Yoga blocks,resolved,"batch 3, registry expansion (52->67): "
ea_pyramid_pose_calf_blocks,Pyramid Pose Calf Blocks,,calf blocks,1.0,,Yoga blocks,resolved,"batch 3, registry expansion (52->67): "
ea_pyramid_pose_parsvottanasana,Pyramid Pose - Parsvottanasana,,none,1.0,,none,confirmed_no_equipment,
ea_pyramid_prayer,Pyramid Prayer,,weight bench,1.0,,Weight bench,resolved,
ea_raised_leg_crunch,Raised Leg Crunch,,none,1.0,,none,confirmed_no_equipment,
ea_reaching_up_shoulder_stretch,Reaching Up Shoulder Stretch,Yoga Mat,none,1.0,False,none,DISAGREEMENT,
ea_rear_deltoid_fly_cable_resistance_band,Rear Deltoid Fly Cable Resistance Band,Resistance Band,Resistance Band,1.0,True,Resistance bands,resolved,
ea_rear_deltoid_stretch,Rear Deltoid Stretch,Yoga Mat,none,1.0,False,none,DISAGREEMENT,
ea_rebounder_high_knee_runs,Rebounder High Knee Runs,,mini trampoline (rebounder),1.0,,Mini trampoline,resolved,"batch 3, registry expansion (52->67): "
ea_rebounder_in_out_from_ground,Rebounder in & Out From Ground,,mini trampoline (rebounder),1.0,,Mini trampoline,resolved,"batch 3, registry expansion (52->67): "
ea_rebounder_in_out_jacks,Rebounder in & Out Jacks,,mini trampoline (rebounder),1.0,,Mini trampoline,resolved,"batch 3, registry expansion (52->67): "
ea_rebounder_knee_jumps,Rebounder Knee Jumps,,mini trampoline (rebounder),1.0,,Mini trampoline,resolved,"batch 3, registry expansion (52->67): "
ea_rebounder_knee_pushes,Rebounder Knee Pushes,,mini trampoline (rebounder),1.0,,Mini trampoline,resolved,"batch 3, registry expansion (52->67): "
ea_rebounder_light_jumps,Rebounder Light Jumps,,mini trampoline (rebounder),1.0,,Mini trampoline,resolved,"batch 3, registry expansion (52->67): "
ea_reclining_pigeon_pose,Reclining Pigeon Pose,,none,1.0,,none,confirmed_no_equipment,
ea_resistance_band_assisted_front_rack_stretch,Resistance Band Assisted Front Rack Stretch,Resistance Band,"Resistance band, Squat rack",1.0,True,Squat rack,resolved,
ea_resistance_band_assisted_push_up,Resistance Band Assisted Push-up,,"Squat rack, resistance bands",1.0,,Squat rack,resolved,
ea_resistance_band_bent_leg_kickback_kneeling,Resistance Band Bent Leg Kickback (kneeling),Loop Resistance Band,Loop Resistance Band,1.0,True,Resistance bands,resolved,
ea_resistance_band_cable_row,Resistance Band - Cable Row,Resistance Band,resistance band,1.0,True,Resistance bands,resolved,
ea_resistance_band_calf_press_sitting_on_chair,Resistance Band Calf Press Sitting on Chair,Loop Resistance Band,"Loop Resistance Band, Chair",1.0,True,Resistance bands,resolved,
ea_resistance_band_clam,Resistance Band Clam,Loop Resistance Band,Loop Resistance Band,1.0,True,Resistance bands,resolved,
ea_resistance_band_cross_body_single_straight_arm_supinated_pulldown,Resistance Band Cross Body Single Straight Arm Supinated Pulldown,Resistance Band,"Resistance band, Squat rack",1.0,True,Squat rack,resolved,
ea_resistance_band_face_pull,Resistance Band Face Pull,Resistance Band,Resistance Band,1.0,True,Resistance bands,resolved,
ea_resistance_band_floor_hyperextension,Resistance Band Floor Hyperextension,Loop Resistance Band,Loop Resistance Band,1.0,True,Resistance bands,resolved,
ea_resistance_band_glute_bridge,Resistance Band Glute Bridge,Loop Resistance Band,Loop Resistance Band,1.0,True,Resistance bands,resolved,
ea_resistance_band_glute_bridge_abduction,Resistance Band Glute Bridge Abduction,Loop Resistance Band,Loop Resistance Band,1.0,True,Resistance bands,resolved,
ea_resistance_band_glute_bridge_version2,Resistance Band Glute Bridge_version2,Loop Resistance Band,Loop Resistance Band,1.0,True,Resistance bands,resolved,
ea_resistance_band_hip_thrust_version_2,Resistance Band Hip Thrust (version 2),Loop Resistance Band,Resistance band,1.0,True,Resistance bands,resolved,
ea_resistance_band_hip_thrusts_on_knees,Resistance Band Hip Thrusts on Knees,Loop Resistance Band,"Resistance band, squat rack",1.0,True,Resistance bands,resolved,
ea_resistance_band_kneeling_cross_body_single_straight_arm_supinated_pulldown,Resistance Band Kneeling Cross Body Single Straight Arm Supinated Pulldown,Resistance Band,"Squat rack, Resistance band",1.0,True,Squat rack,resolved,
ea_resistance_band_kneeling_leg_half_circle,Resistance Band Kneeling Leg Half Circle,Resistance Band,Resistance Band,1.0,True,Resistance bands,resolved,
ea_resistance_band_kneeling_leg_half_circle_on_bench,Resistance Band Kneeling Leg Half Circle on Bench,Resistance Band,"Resistance band, flat bench",1.0,True,Resistance bands,resolved,
ea_resistance_band_leg_curl,Resistance Band Leg Curl,Resistance Band,resistance band,1.0,True,Resistance bands,resolved,
ea_resistance_band_leg_kickback,Resistance Band Leg Kickback,Resistance Band,Resistance Band,1.0,True,Resistance bands,resolved,
ea_resistance_band_lying_abduction,Resistance Band Lying Abduction,Resistance Band,Resistance Band,1.0,True,Resistance bands,resolved,
ea_resistance_band_lying_bent_knee_hip_abduction,Resistance Band Lying Bent Knee Hip Abduction,Resistance Band,Resistance Band,1.0,True,Resistance bands,resolved,
ea_resistance_band_lying_bent_knee_raise,Resistance Band Lying Bent Knee Raise,Resistance Band,resistance band,1.0,True,Resistance bands,resolved,
ea_resistance_band_lying_hyperextension_abduction,Resistance Band Lying Hyperextension Abduction,Resistance Band,Resistance Band,1.0,True,Resistance bands,resolved,
ea_resistance_band_lying_leg_raise,Resistance Band Lying Leg Raise,Resistance Band,Resistance Band,1.0,True,Resistance bands,resolved,
ea_resistance_band_one_leg_glute_bridge,Resistance Band One Leg Glute Bridge,Resistance Band,resistance band,1.0,True,Resistance bands,resolved,
ea_resistance_band_one_leg_kickback_bent_position,Resistance Band One Leg Kickback (bent Position),Resistance Band,"Resistance band, weight bench",1.0,True,Resistance bands,resolved,
ea_resistance_band_pull_apart,Resistance Band Pull Apart,Resistance Band,Resistance Band,1.0,True,Resistance bands,resolved,
ea_resistance_band_reverse_hyper_with_stability_ball_on_flat_bench,Resistance Band Reverse Hyper with Stability Ball on Flat Bench,Resistance Band,"Stability ball, flat bench, resistance band",1.0,True,Bench (flat / adjustable),resolved,
ea_resistance_band_seated_bent_knee_abduction,Resistance Band Seated Bent Knee Abduction,Resistance Band,Resistance Band,1.0,True,Resistance bands,resolved,
ea_resistance_band_seated_hip_abduction,Resistance Band Seated Hip Abduction,Resistance Band,"Resistance band, weight bench",1.0,True,Weight bench,resolved,
ea_resistance_band_shoulder_adduction,Resistance Band Shoulder Adduction,Resistance Band,Resistance Band,1.0,True,Resistance bands,resolved,
ea_resistance_band_side_plank_glute_raise,Resistance Band Side Plank Glute Raise,Resistance Band,Resistance Band,1.0,True,Resistance bands,resolved,
ea_resistance_band_squat,Resistance Band Squat,Resistance Band,Resistance Band,1.0,True,Resistance bands,resolved,
ea_resistance_band_squat_jump,Resistance Band Squat Jump,Resistance Band,Resistance Band,1.0,True,Resistance bands,resolved,
ea_resistance_band_standing_balance_glute_kickback,Resistance Band Standing Balance Glute Kickback,Resistance Band,Resistance Band,1.0,True,Resistance bands,resolved,
ea_resistance_band_standing_balance_glute_kickback_version_2,Resistance Band Standing Balance Glute Kickback (version 2),Resistance Band,Resistance Band,1.0,True,Resistance bands,resolved,
ea_resistance_band_standing_balance_hip_abduction,Resistance Band Standing Balance Hip Abduction,Resistance Band,Resistance Band,1.0,True,Resistance bands,resolved,
ea_resistance_band_standing_external_rotation,Resistance Band Standing External Rotation,Resistance Band,Resistance Band,1.0,True,Resistance bands,resolved,
ea_resistance_band_standing_hip_abduction,Resistance Band Standing Hip Abduction,Resistance Band,Resistance Band,1.0,True,Resistance bands,resolved,
ea_resistance_band_standing_single_arm_shoulder_extension,Resistance Band Standing Single Arm Shoulder Extension,Resistance Band,"Resistance Band, Squat rack",1.0,True,Resistance bands,resolved,
ea_resistance_band_standing_single_arm_shoulder_flexion,Resistance Band Standing Single Arm Shoulder Flexion,Resistance Band,"Resistance band, squat rack",1.0,True,Resistance bands,resolved,
ea_resistance_band_upper_body_dead_bug,Resistance Band Upper Body Dead Bug,Resistance Band,Resistance Band,1.0,True,Resistance bands,resolved,
ea_resistance_bands_facepull,Resistance Bands Facepull,Resistance Band,"Resistance band, Squat rack",1.0,True,Resistance bands,resolved,
ea_restful_cow_face_pose_legs,Restful Cow Face Pose Legs,,none,1.0,,none,confirmed_no_equipment,
ea_reverse_ab_wheel_rollout,Reverse Ab Wheel Rollout,Ab roller,Ab wheel,1.0,True,Ab wheel,resolved,
ea_reverse_crunch,Reverse Crunch,,none,1.0,,none,confirmed_no_equipment,
ea_reverse_crunch_with_kick_out,Reverse Crunch with Kick Out,,none,1.0,,none,confirmed_no_equipment,
ea_reverse_curl_barbell,Reverse Curl Barbell,,barbell,1.0,,Barbell,resolved,
ea_reverse_grip_lat_pull_down,Reverse Grip Lat Pull Down,Lat Pull Down Machine (Cable),Lat pull down machine,1.0,True,Lat pulldown,resolved,
ea_reverse_grip_resistance_band_simultaneous,Reverse Grip Resistance Band Simultaneous,Resistance Band,Resistance Band,1.0,True,Resistance bands,resolved,
ea_reverse_lunge_left_resistance_band,Reverse Lunge Left Resistance Band,Resistance Band,Resistance Band,1.0,True,Resistance bands,resolved,
ea_reverse_machine_fly,Reverse Machine Fly,Pec Fly/Rear Delt Machine,Pec Fly/Rear Delt Machine,1.0,True,Pec deck / fly machine,resolved,
ea_reverse_plank,Reverse Plank,,none,1.0,,none,confirmed_no_equipment,
ea_reverse_prayer,Reverse Prayer,,none,1.0,,none,confirmed_no_equipment,
ea_reverse_shoulder_stretch,Reverse Shoulder Stretch,Yoga Mat,Plyo box,1.0,False,Plyo box,resolved,promoted on manual review: 
ea_revolved_head_to_knee,Revolved Head to Knee,,none,1.0,,none,confirmed_no_equipment,
ea_revolved_side_angle_pose_with_prayer_hands,Revolved Side Angle Pose with Prayer Hands,,none,1.0,,none,confirmed_no_equipment,
ea_revolved_side_angle_pose_with_prayer_hands_beginner,Revolved Side Angle Pose with Prayer Hands Beginner,,none,1.0,,none,confirmed_no_equipment,
ea_ring_dips,Ring Dips,,Gymnastic rings,1.0,,Gymnastic rings,resolved,"batch 3, registry expansion (52->67): "
ea_romanian_deadlift_barbell,Romanian Deadlift Barbell,,"barbell, weight plates",1.0,,Barbell,resolved,
ea_runner_stretch,Runner Stretch,Yoga Mat,none,1.0,False,none,DISAGREEMENT,
ea_runners_lunge,Runners Lunge,,none,1.0,,none,confirmed_no_equipment,
ea_running,Running,,none,1.0,,none,confirmed_no_equipment,
ea_russian_twist,Russian Twist,,none,1.0,,none,confirmed_no_equipment,
ea_russian_twist_weighted_ball,Russian Twist Weighted Ball,,medicine ball,1.0,,Medicine ball,resolved,
ea_sandbag_cleans,Sandbag Cleans,,sandbag,1.0,,Sandbag,resolved,"batch 3, registry expansion (52->67): "
ea_scapula_push_up,Scapula Push Up,,none,1.0,,none,confirmed_no_equipment,
ea_scissors_kick,Scissors Kick,,none,1.0,,none,confirmed_no_equipment,
ea_scorpion_twist_pose,Scorpion Twist Pose,,none,1.0,,none,confirmed_no_equipment,
ea_seated_cable_row_v_bar_machine,Seated Cable Row V Bar Machine,Cable Row Machine,Seated cable row machine,1.0,True,Seated row machine,resolved,
ea_seated_calf_machine,Seated Calf Machine,,Seated calf raise machine,1.0,,Calf raise machine,resolved,
ea_seated_calf_raises_dumbbell_on_knee,Seated Calf Raises Dumbbell on Knee,Dumbbells,"Dumbbell, Weight bench, Weight plate",1.0,True,Weight bench,resolved,
ea_seated_calf_stretch,Seated Calf Stretch,Yoga Mat,none,1.0,False,none,DISAGREEMENT,
ea_seated_cross_leg_glute_stretch,Seated Cross Leg Glute Stretch,Yoga Mat,none,1.0,False,none,DISAGREEMENT,
ea_seated_dumbbell_neutral_grip_front_raises,Seated Dumbbell Neutral Grip Front Raises,,"Dumbbells, Weight bench",1.0,,Weight bench,resolved,
ea_seated_dumbbell_neutral_grip_side_raises,Seated Dumbbell Neutral Grip Side Raises,,"Dumbbells, Weight bench",1.0,,Weight bench,resolved,
ea_seated_dumbbell_one_arm_shoulder_press,Seated Dumbbell One Arm Shoulder Press,Dumbbells,"Dumbbell, Weight bench",1.0,True,Weight bench,resolved,
ea_seated_dumbbell_rear_delt_fly,Seated Dumbbell Rear Delt Fly,Dumbbells,"Dumbbells, Weight bench",1.0,True,Weight bench,resolved,
ea_seated_figure_four_with_twist_glute_stretch,Seated Figure Four with Twist Glute Stretch,,none,1.0,,none,confirmed_no_equipment,
ea_seated_floor_crunches,Seated Floor Crunches,,none,1.0,,none,confirmed_no_equipment,
ea_seated_flutter_kicks,Seated Flutter Kicks,,Weight bench,1.0,,Weight bench,resolved,
ea_seated_hip_abductor_machine,Seated Hip Abductor Machine,Seated hip abductor machine,Seated hip abductor machine,1.0,True,Hip abductor / adductor machine,resolved,
ea_seated_leg_curl_machine,Seated Leg Curl Machine,Seated leg curl machine,Seated leg curl machine,1.0,True,Leg curl machine,resolved,
ea_seated_leg_extension_alternate_legs,Seated Leg Extension_alternate Legs,Leg Extension Machine,Leg Extension Machine,1.0,True,Leg extension machine,resolved,
ea_seated_leg_extension_both_legs,Seated Leg Extension_both Legs,Leg Extension Machine,Leg Extension Machine,1.0,True,Leg extension machine,resolved,
ea_seated_leg_extension_single_leg,Seated Leg Extension Single Leg,Leg Extension Machine,Leg Extension Machine,1.0,True,Leg extension machine,resolved,
ea_seated_machine_hip_adductor,Seated Machine Hip Adductor,,Seated hip adductor machine,1.0,,Hip abductor / adductor machine,resolved,
ea_seated_normal_grip_row_machine,Seated Normal Grip Row Machine,Cable Row Machine,Cable Row Machine,1.0,True,Seated row machine,resolved,
ea_seated_resistance_band_cable_rows,Seated Resistance Band - Cable Rows,Resistance Band,resistance band,1.0,True,Resistance bands,resolved,
ea_seated_row_machine_rows,Seated Row Machine Rows,,Seated row machine,1.0,,Seated row machine,resolved,
ea_seated_shoulder_flexor_depressor_retractor_stretch,Seated Shoulder Flexor Depressor Retractor Stretch,Yoga Mat,none,1.0,False,none,DISAGREEMENT,
ea_seated_shoulder_press_barbell,Seated Shoulder Press Barbell,Barbell,"Barbell, Weight bench",1.0,True,Weight bench,resolved,
ea_seated_side_stretch,Seated Side Stretch,,Weight bench,1.0,,Weight bench,resolved,
ea_seated_single_leg_hamstring_stretch,Seated Single Leg Hamstring Stretch,Yoga Mat,none,1.0,False,none,DISAGREEMENT,
ea_seated_single_leg_toe_touch_hamstring_stretch,Seated Single Leg Toe Touch Hamstring Stretch,,none,1.0,,none,confirmed_no_equipment,
ea_seated_straight_leg_calf_stretch,Seated Straight Leg Calf Stretch,Yoga Mat,none,1.0,False,none,DISAGREEMENT,
ea_seated_toe_touch_hamstrings_stretch,Seated Toe Touch Hamstrings Stretch,,none,1.0,,none,confirmed_no_equipment,
ea_seated_v_up,Seated V Up,,none,1.0,,none,confirmed_no_equipment,
ea_shadow_boxing,Shadow Boxing,,none,1.0,,none,confirmed_no_equipment,
ea_shoulder_abduction,Shoulder Abduction,,none,1.0,,none,confirmed_no_equipment,
ea_shoulder_circle,Shoulder Circle,,none,1.0,,none,confirmed_no_equipment,
ea_shoulder_extension,Shoulder Extension,,none,1.0,,none,confirmed_no_equipment,
ea_side_bend_standing_lats_stretch,Side Bend Standing Lats Stretch,,none,1.0,,none,confirmed_no_equipment,
ea_side_chest_stretch_on_wall,Side Chest Stretch on Wall,,wall,1.0,,none,unresolved,
ea_side_lateral_raise_resistance_band,Side Lateral Raise Resistance Band,Resistance Band,resistance band,1.0,True,Resistance bands,resolved,
ea_side_lunges_bodyweight,Side Lunges Bodyweight,,none,1.0,,none,confirmed_no_equipment,
ea_side_lying_floor_stretch,Side Lying Floor Stretch,,none,1.0,,none,confirmed_no_equipment,
ea_side_lying_leg_lift_left,Side Lying Leg Lift Left,,none,1.0,,none,confirmed_no_equipment,
ea_side_lying_leg_lift_right,Side Lying Leg Lift Right,,none,1.0,,none,confirmed_no_equipment,
ea_side_lying_parsva_savasana_variation,Side Lying Parsva Savasana Variation,,none,1.0,,none,confirmed_no_equipment,
ea_side_plank,Side Plank,,none,1.0,,none,confirmed_no_equipment,
ea_side_plank_oblique_crunch,Side Plank Oblique Crunch,,none,1.0,,none,confirmed_no_equipment,
ea_side_plank_with_hip_lift,Side Plank with Hip Lift,,none,1.0,,none,confirmed_no_equipment,
ea_side_to_side_punch,Side to Side Punch,,none,1.0,,none,confirmed_no_equipment,
