path,file_type,domain,subsystem,purpose,production_or_test,referenced_by,active_or_legacy,data_source,security_sensitive,health_safety_sensitive,tests_known,documentation_known,audit_status,reviewer,notes
mobile/test/features/workouts/mock_workout_session_repository_test.dart,dart,TESTS,workouts,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/features/workouts/plate_calculator_test.dart,dart,TESTS,workouts,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/features/workouts/programme_card_chip_overflow_test.dart,dart,TESTS,workouts,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/features/workouts/programme_card_hue_test.dart,dart,TESTS,workouts,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/features/workouts/progression_test.dart,dart,TESTS,workouts,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/features/workouts/rest_timer_card_test.dart,dart,TESTS,workouts,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/features/workouts/rest_timer_test.dart,dart,TESTS,workouts,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/features/workouts/scheduled_session_providers_test.dart,dart,TESTS,workouts,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/features/workouts/scheduled_session_test.dart,dart,TESTS,workouts,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/features/workouts/session_digest_providers_test.dart,dart,TESTS,workouts,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/features/workouts/session_digest_test.dart,dart,TESTS,workouts,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/features/workouts/session_screening_test.dart,dart,TESTS,workouts,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/features/workouts/set_capture_sheet_wording_test.dart,dart,TESTS,workouts,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/features/workouts/set_capture_test.dart,dart,TESTS,workouts,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/features/workouts/set_load_question_test.dart,dart,TESTS,workouts,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/features/workouts/set_session_test.dart,dart,TESTS,workouts,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/features/workouts/set_timer_controller_test.dart,dart,TESTS,workouts,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/features/workouts/warmup_calculator_test.dart,dart,TESTS,workouts,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/features/workouts/workout_log_models_test.dart,dart,TESTS,workouts,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/features/workouts/workout_log_providers_test.dart,dart,TESTS,workouts,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/features/workouts/workout_session_models_test.dart,dart,TESTS,workouts,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/features/workouts/offline/file_offline_video_cache_test.dart,dart,TESTS,workouts,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/features/workouts/offline/offline_video_cache_test.dart,dart,TESTS,workouts,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/features/workouts/state/offline_video_providers_test.dart,dart,TESTS,workouts,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/features/workouts/widgets/weight_stepper_a11y_test.dart,dart,TESTS,workouts,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/helpers/test_app.dart,dart,TESTS,,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/l10n/no_untranslated_strings_test.dart,dart,TESTS,,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/l10n/translation_completeness_test.dart,dart,TESTS,,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/router/app_router_test.dart,dart,TESTS,,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/router/back_navigation_test.dart,dart,TESTS,,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/router/reachability_test.dart,dart,TESTS,,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/shared/demo_data_banner_test.dart,dart,TESTS,,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/shared/widgets/shell_insets_test.dart,dart,TESTS,,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/theme/app_semantic_colors_test.dart,dart,TESTS,,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/theme/app_theme_test.dart,dart,TESTS,,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/theme/font_bundle_test.dart,dart,TESTS,,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/widgets/app_buttons_test.dart,dart,TESTS,,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/widgets/aurora_background_test.dart,dart,TESTS,,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/widgets/blur_budget_test.dart,dart,TESTS,,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/widgets/floating_sheet_test.dart,dart,TESTS,,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/widgets/glass_card_test.dart,dart,TESTS,,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
mobile/test/widgets/glass_nav_bar_test.dart,dart,TESTS,,Dart test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
functions/src/abuse_guard.ts,ts,CLOUD FUNCTIONS,,TypeScript Cloud Function,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
functions/src/account_export.ts,ts,CLOUD FUNCTIONS,,TypeScript Cloud Function,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
functions/src/index.ts,ts,CLOUD FUNCTIONS,,TypeScript Cloud Function,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
functions/src/scaling.ts,ts,CLOUD FUNCTIONS,,TypeScript Cloud Function,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
functions/src/tiers.ts,ts,CLOUD FUNCTIONS,,TypeScript Cloud Function,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
functions/src/video_urls.ts,ts,CLOUD FUNCTIONS,,TypeScript Cloud Function,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
functions/src/__e2e__/account_deletion.e2e.test.ts,ts,CLOUD FUNCTIONS,,Cloud Function test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
functions/src/__rules__/firestore_rules.test.ts,ts,CLOUD FUNCTIONS,,Cloud Function test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
functions/src/__tests__/account_export.test.ts,ts,CLOUD FUNCTIONS,,Cloud Function test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
functions/src/__tests__/delete_account.test.ts,ts,CLOUD FUNCTIONS,,Cloud Function test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
functions/src/__tests__/index.test.ts,ts,CLOUD FUNCTIONS,,Cloud Function test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
functions/src/__tests__/scaling.test.ts,ts,CLOUD FUNCTIONS,,Cloud Function test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
functions/src/__tests__/stripe_field_moves.test.ts,ts,CLOUD FUNCTIONS,,Cloud Function test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
functions/src/__tests__/stripe_webhook.test.ts,ts,CLOUD FUNCTIONS,,Cloud Function test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
functions/src/__tests__/tiers.test.ts,ts,CLOUD FUNCTIONS,,Cloud Function test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
functions/src/__tests__/video_urls.test.ts,ts,CLOUD FUNCTIONS,,Cloud Function test,test,,ACTIVE,,,,,,INVENTORIED,orchestrator,
scripts/catalog/apply_free_exercise_db_translations.py,py,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
scripts/catalog/build_catalog.py,py,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
scripts/catalog/build_library.py,py,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
scripts/catalog/build_registry.py,py,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
scripts/catalog/build_vendor_catalog.py,py,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
scripts/catalog/build_vendor_request_batch.py,py,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
scripts/catalog/build_video_library.py,py,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
scripts/catalog/bundle_layout.py,py,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
scripts/catalog/close_empty_machines.py,py,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
scripts/catalog/fix_video_urls.py,py,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
scripts/catalog/import_bundle_clips.py,py,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
scripts/catalog/import_free_exercise_db.py,py,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
scripts/catalog/injury_regions.json,json,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
scripts/catalog/library_source.py,py,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
scripts/catalog/link_vendor_equipment.py,py,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
scripts/catalog/make_cue_sounds.py,py,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
scripts/catalog/make_posters.py,py,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
scripts/catalog/make_vendor_posters.py,py,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
scripts/catalog/match_legacy_semantic.py,py,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
scripts/catalog/match_vendor_list.py,py,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
scripts/catalog/merge_video_library.py,py,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
scripts/catalog/pose_patterns.json,json,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
scripts/catalog/preflight_video_hosting.py,py,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
scripts/catalog/provision_video_bucket.py,py,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
scripts/catalog/relicense_legacy_catalog.py,py,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
scripts/catalog/resolve_vendor_equipment.py,py,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
scripts/catalog/seed_stock_videos.ps1,ps1,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
scripts/catalog/set_scaffold_bucket_public.py,py,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
scripts/catalog/set_video_host.py,py,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
scripts/catalog/sweep_orphan_posters.py,py,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
scripts/catalog/tag_contraindications.py,py,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
scripts/catalog/tag_pose_targets.py,py,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
scripts/catalog/test_build_vendor_catalog.py,py,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
scripts/catalog/test_build_vendor_request_batch.py,py,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
scripts/catalog/test_bundle_layout.py,py,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
scripts/catalog/test_tag_contraindications.py,py,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
scripts/catalog/test_tag_pose_targets.py,py,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
scripts/catalog/test_vendor_paths.py,py,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
scripts/catalog/transcode_bundle.py,py,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
scripts/catalog/translate_vendor_catalog.py,py,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
scripts/catalog/vendor_paths.py,py,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
scripts/catalog/verify_catalog_objects.py,py,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
scripts/catalog/verify_clip_signing.py,py,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
scripts/catalog/widen_stretch_flag.py,py,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
scripts/catalog/text/abs.py,py,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
scripts/catalog/text/back.py,py,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
scripts/catalog/text/biceps.py,py,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
scripts/catalog/text/calves.py,py,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
scripts/catalog/text/cardio.py,py,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
scripts/catalog/text/chest.py,py,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
scripts/catalog/text/forearms.py,py,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
scripts/catalog/text/hips.py,py,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
scripts/catalog/text/mix.py,py,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
scripts/catalog/text/shoulders.py,py,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
scripts/catalog/text/trapezius.py,py,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
scripts/catalog/text/triceps.py,py,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
scripts/catalog/text/__init__.py,py,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
scripts/catalog/__pycache__/import_free_exercise_db.cpython-314.pyc,pyc,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
scripts/dev/audit_doc_links.ps1,ps1,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
scripts/dev/build_release.ps1,ps1,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
scripts/dev/build_wear.ps1,ps1,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
scripts/dev/debug_daemon.ps1,ps1,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
scripts/dev/measure_context.ps1,ps1,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
scripts/dev/production_manifest.py,py,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
scripts/dev/run_app.ps1,ps1,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
scripts/dev/run_tests.ps1,ps1,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
scripts/dev/run_with_debug.ps1,ps1,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
scripts/l10n/apply_strings.py,py,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
scripts/l10n/extract_strings.py,py,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
scripts/l10n/fix_const.py,py,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
scripts/l10n/onboarding_l10n.py,py,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
scripts/l10n/profile_l10n.py,py,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
scripts/l10n/ru.json,json,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
scripts/l10n/strings_spec.json,json,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
scripts/l10n/subscription_l10n.py,py,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
scripts/l10n/tail_l10n.py,py,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
scripts/legal/build_legal.py,py,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
scripts/legal/legal_text.py,py,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
scripts/legal/__pycache__/legal_text.cpython-314.pyc,pyc,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
scripts/ops/create_video_bucket.py,py,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
scripts/ops/firebase_api.py,py,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
scripts/ops/setup_stripe_secrets.ps1,ps1,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
scripts/ops/strip_health_from_profiles.py,py,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
scripts/ops/upload_video_library.py,py,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
scripts/pose/extract_mmfit_posture.py,py,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
scripts/pose/extract_mmfit_targets.py,py,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
scripts/pose/extract_pose_targets.py,py,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
tools/catalog/correct_exercise_text.py,py,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
tools/catalog/json_io.py,py,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
tools/catalog/merge_exercise_text.py,py,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
tools/catalog/repair_equipment_label.py,py,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
tools/catalog/repair_ru_summary.py,py,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
tools/catalog/batches/b3_01_forearms_powerlifting.json,json,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
tools/catalog/batches/b3_02_biceps_triceps.json,json,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
tools/catalog/batches/b3_03_chest.json,json,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
tools/catalog/batches/b3_04_back.json,json,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
tools/catalog/batches/b3_05a_shoulders.json,json,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
tools/catalog/batches/b3_05b_shoulders.json,json,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
tools/catalog/batches/b3_06a_legs.json,json,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
tools/catalog/batches/b3_06b_legs.json,json,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
tools/catalog/batches/b3_07_abs.json,json,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
tools/catalog/batches/b3_08_stretching.json,json,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
tools/catalog/batches/b3_09_yoga.json,json,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
tools/catalog/batches/b3_10a_functional.json,json,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
tools/catalog/batches/b3_10b_functional.json,json,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
tools/catalog/corrections/c1_known_wrong_2026-08-16.json,json,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
tools/catalog/__pycache__/json_io.cpython-314.pyc,pyc,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
tools/evidence/validate_csv_evidence.py,py,DATA SCRIPTS,,Python tooling,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/AUDIT_REPORT_2026-08-11.md,md,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/BACKLOG_2026-07-31.md,md,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/bundle_import_report.csv,csv,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/CATALOG_STATE_2026-08-03.csv,csv,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/CATALOG_STATE_2026-08-03.md,md,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/CLIPLESS_FOR_REVIEW.csv,csv,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/CLIP_LICENCE_AUDIT_2026-08-03.csv,csv,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/CLIP_LICENCE_AUDIT_2026-08-03.md,md,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/CODEMAP.md,md,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/COMMIT_PLANS_2026-08-04.md,md,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/context_baseline.csv,csv,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/CONVENTIONS.md,md,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/DATA_INVENTORY_2026-08-11.csv,csv,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/DATA_INVENTORY_2026-08-11.md,md,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/DEBUGGING.md,md,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/DECISION_LOG.md,md,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/DEPENDENCIES.csv,csv,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/DEPENDENCIES.md,md,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/EQUIPMENT_GAP_ITEMS_2026-08-03.csv,csv,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/EQUIPMENT_REGISTRY_EXPANSION_2026-08-03.csv,csv,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/EQUIPMENT_REGISTRY_EXPANSION_2026-08-03.md,md,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/EXERCISES_WE_NEED.xlsx,xlsx,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/INDEX.md,md,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/LEGACY_CATALOG_REMOVED_2026-08-04.csv,csv,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/LEGACY_CATALOG_REMOVED_2026-08-04.md,md,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/legacy_match_proposals.csv,csv,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/PHASE_1B_FIREBASE_SETUP.md,md,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/PHASE_4B_STRIPE_SETUP.md,md,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/PLAN_2026-07-31.md,md,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/PLAN_AUDIT_REMEDIATION_2026-08-04.md,md,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/PLAN_GYMS_AND_NEWS_2026-08-01.md,md,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/PLATFORM_SCOPE.md,md,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/PLAY_DATA_SAFETY_2026-08-05.md,md,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/PRODUCTION_MANIFEST.csv,csv,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
core/PRODUCTION_MANIFEST.md,md,AUDITS,,Document / evidence,production,,ACTIVE,,,,,,INVENTORIED,orchestrator,
