id,title,group,has_purpose,final_priority,confirmed_real_issue_codes,visual_status
ea_dumbbell_incline_one_arm_lateral_raise,Dumbbell Incline One Arm Lateral Raise,Shoulders,False,PASS,,NOT_VERIFIED
ea_dumbbell_incline_rear_lateral_raise,Dumbbell Incline Rear Lateral Raise,Shoulders,False,PASS,,NOT_VERIFIED
ea_dumbbell_incline_shrug,Dumbbell Incline Shrug,Shoulders,False,PASS,,NOT_VERIFIED
ea_dumbbell_kneeling_arnold_press,Dumbbell Kneeling Arnold Press,Shoulders,False,PASS,,NOT_VERIFIED
ea_dumbbell_lateral_to_front_raise,Dumbbell Lateral to Front Raise,Shoulders,False,PASS,,NOT_VERIFIED
ea_dumbbell_laying_30_degree_shrug,Dumbbell Laying 30 Degree Shrug,Shoulders,True,P2,PRIOR_REAUDIT,PASS
ea_dumbbell_laying_silverback_shrug,Dumbbell Laying Silverback Shrug,Shoulders,True,PASS,,PASS
ea_dumbbell_leaning_fly,Dumbbell Leaning Fly,Shoulders,False,PASS,,NOT_VERIFIED
ea_dumbbell_lying_external_shoulder_rotation,Dumbbell Lying External Shoulder Rotation,Shoulders,False,PASS,,NOT_VERIFIED
ea_dumbbell_lying_one_arm_rear_lateral_raise,Dumbbell Lying One Arm Rear Lateral Raise,Shoulders,False,PASS,,NOT_VERIFIED
ea_dumbbell_lying_rear_delt_row,Dumbbell Lying Rear Delt Row,Shoulders,False,PASS,,NOT_VERIFIED
ea_dumbbell_lying_rear_lateral_raise,Dumbbell Lying Rear Lateral Raise,Shoulders,False,PASS,,NOT_VERIFIED
ea_dumbbell_one_arm_front_raise,Dumbbell One Arm Front Raise,Shoulders,False,PASS,,NOT_VERIFIED
ea_dumbbell_one_arm_lateral_raise,Dumbbell One Arm Lateral Raise,Shoulders,False,PASS,,NOT_VERIFIED
ea_dumbbell_one_arm_low_fly,Dumbbell One Arm Low Fly,Shoulders,False,PASS,,NOT_VERIFIED
ea_dumbbell_one_arm_shoulder_press_version_2,Dumbbell One Arm Shoulder Press (version 2),Shoulders,False,PASS,,NOT_VERIFIED
ea_dumbbell_plank_pullthrough,Dumbbell Plank Pullthrough,Shoulders,True,PASS,,PASS
ea_dumbbell_push_press,Dumbbell Push Press,Shoulders,False,PASS,,NOT_VERIFIED
ea_dumbbell_rear_delt_row,Dumbbell Rear Delt Row,Shoulders,False,PASS,,NOT_VERIFIED
ea_dumbbell_rear_full_shrugs,Dumbbell Rear Full Shrugs,Shoulders,False,PASS,,NOT_VERIFIED
ea_dumbbell_rear_lateral_raise,Dumbbell Rear Lateral Raise,Shoulders,False,PASS,,NOT_VERIFIED
ea_dumbbell_reverse_fly,Dumbbell Reverse Fly,Shoulders,False,PASS,,NOT_VERIFIED
ea_dumbbell_scott_press,Dumbbell Scott Press,Shoulders,False,P2,DUPLICATE_STEPS,NOT_VERIFIED
ea_dumbbell_scott_press_360_degrees,Dumbbell Scott Press (360 Degrees),Shoulders,False,P2,DUPLICATE_STEPS,NOT_VERIFIED
ea_dumbbell_seated_alternate_front_raise,Dumbbell Seated Alternate Front Raise,Shoulders,False,PASS,,NOT_VERIFIED
ea_dumbbell_seated_alternate_press,Dumbbell Seated Alternate Press,Shoulders,False,PASS,,NOT_VERIFIED
ea_dumbbell_seated_alternate_shoulder_press,Dumbbell Seated Alternate Shoulder Press,Shoulders,False,PASS,,NOT_VERIFIED
ea_dumbbell_seated_front_raise,Dumbbell Seated Front Raise,Shoulders,False,PASS,,NOT_VERIFIED
ea_dumbbell_seated_lateral_raise,Dumbbell Seated Lateral Raise,Shoulders,False,PASS,,NOT_VERIFIED
ea_dumbbell_seated_reverse_close_grip_press,Dumbbell Seated Reverse Close Grip Press,Shoulders,False,PASS,,NOT_VERIFIED
ea_dumbbell_seated_shoulder_press,Dumbbell Seated Shoulder Press,Shoulders,False,PASS,,NOT_VERIFIED
ea_dumbbell_seated_shoulder_press_parallel_grip,Dumbbell Seated Shoulder Press Parallel Grip,Shoulders,False,PASS,,NOT_VERIFIED
ea_dumbbell_seated_on_exercise_ball_shoulder_press,Dumbbell Seated on Exercise Ball Shoulder Press,Shoulders,False,PASS,,NOT_VERIFIED
ea_dumbbell_shoulder_extension,Dumbbell Shoulder Extension,Shoulders,True,P1,PRIOR_REAUDIT; SPINE_CUE; SUPERLATIVE_CLAIM,PASS
ea_dumbbell_shrugs,Dumbbell Shrugs,Shoulders,False,PASS,,NOT_VERIFIED
ea_dumbbell_side_lying_one_hand_raise,Dumbbell Side Lying One Hand Raise,Shoulders,False,PASS,,NOT_VERIFIED
ea_dumbbell_silverback_shrug,Dumbbell Silverback Shrug,Shoulders,True,PASS,,PASS
ea_dumbbell_single_arm_underhand_front_raise,Dumbbell Single Arm Underhand Front Raise,Shoulders,False,PASS,,NOT_VERIFIED
ea_dumbbell_single_arm_upright_row,Dumbbell Single Arm Upright Row,Shoulders,True,P1,UPRIGHT_ROW,PASS
ea_dumbbell_standing_alternate_overhead_press,Dumbbell Standing Alternate Overhead Press,Shoulders,False,PASS,,NOT_VERIFIED
ea_dumbbell_standing_alternate_raise,Dumbbell Standing Alternate Raise,Shoulders,False,PASS,,NOT_VERIFIED
ea_dumbbell_standing_alternate_vertical_front_raises,Dumbbell Standing Alternate Vertical Front Raises,Shoulders,False,PASS,,NOT_VERIFIED
ea_dumbbell_standing_behind_back_shoulders_press,Dumbbell Standing Behind Back Shoulders Press,Shoulders,False,PASS,,NOT_VERIFIED
ea_dumbbell_standing_curl_arnold_press,Dumbbell Standing Curl Arnold Press,Shoulders,False,PASS,,NOT_VERIFIED
ea_dumbbell_standing_front_raise_above_head,Dumbbell Standing Front Raise Above Head,Shoulders,False,PASS,,NOT_VERIFIED
ea_dumbbell_standing_overhead_press,Dumbbell Standing Overhead Press,Shoulders,False,PASS,,NOT_VERIFIED
ea_dumbbell_standing_palms_in_press,Dumbbell Standing Palms in Press,Shoulders,False,PASS,,NOT_VERIFIED
ea_dumbbell_upright_shoulder_external_rotatio,Dumbbell Upright Shoulder External Rotatio,Shoulders,False,P2,DUPLICATE_STEPS,NOT_VERIFIED
ea_dumbbell_upright_shoulder_external_rotation,Dumbbell Upright Shoulder External Rotation,Shoulders,False,P2,DUPLICATE_STEPS,NOT_VERIFIED
ea_dumbbell_w_press,Dumbbell W Press,Shoulders,False,PASS,,NOT_VERIFIED
ea_ez_bar_standing_front_raise,EZ Bar Standing Front Raise,Shoulders,False,PASS,,NOT_VERIFIED
ea_ez_barbell_anti_gravity_press,EZ Barbell Anti Gravity Press,Shoulders,False,PASS,,NOT_VERIFIED
ea_elevated_pike_shoulder_shrug,Elevated Pike Shoulder Shrug,Shoulders,True,PASS,,PASS
ea_ez_bar_seated_close_grip_shoulder_press,Ez Bar Seated Close Grip Shoulder Press,Shoulders,False,PASS,,NOT_VERIFIED
ea_front_raise_resistance_bands,Front Raise Resistance Bands,Shoulders,False,PASS,,NOT_VERIFIED
ea_front_raises_barbell,Front Raises Barbell,Shoulders,False,PASS,,NOT_VERIFIED
ea_handstand_push_on_chair,Handstand Push on Chair,Shoulders,False,PASS,,NOT_VERIFIED
ea_incline_lateral_raises_dumbbell,Incline Lateral Raises Dumbbell,Shoulders,False,PASS,,NOT_VERIFIED
ea_iso_lateral_shoulder_press_alternate_arms,Iso Lateral Shoulder Press Alternate Arms,Shoulders,False,PASS,,NOT_VERIFIED
ea_iso_lateral_shoulder_press_both_arms,Iso Lateral Shoulder Press Both Arms,Shoulders,False,PASS,,NOT_VERIFIED
ea_iso_lateral_shoulder_press_single_arm,Iso Lateral Shoulder Press Single Arm,Shoulders,False,PASS,,NOT_VERIFIED
ea_jump_rope_face_pull,Jump Rope Face Pull,Shoulders,False,PASS,,NOT_VERIFIED
ea_kettlebell_front_raise,Kettlebell Front Raise,Shoulders,True,PASS,,PASS
ea_kettlebell_half_kneeling_shoulder_press,Kettlebell Half Kneeling Shoulder Press,Shoulders,False,PASS,,NOT_VERIFIED
ea_kettlebell_incline_shrug,Kettlebell Incline Shrug,Shoulders,True,PASS,,PASS
ea_kettlebell_kneeling_one_arm_shoulder_press,Kettlebell Kneeling One Arm Shoulder Press,Shoulders,False,PASS,,NOT_VERIFIED
ea_kettlebell_long_lever_lateral_raise,Kettlebell Long Lever Lateral Raise,Shoulders,True,PASS,,PASS
ea_kettlebell_rear_delt_row,Kettlebell Rear Delt Row,Shoulders,True,PASS,,PASS
ea_kettlebell_seesaw_press,Kettlebell Seesaw Press,Shoulders,False,PASS,,NOT_VERIFIED
ea_kettlebell_shoulder_extension,Kettlebell Shoulder Extension,Shoulders,True,P2,PRIOR_REAUDIT,PASS
ea_kettlebell_shrug,Kettlebell Shrug,Shoulders,True,PASS,,PASS
ea_kettlebell_silverback_shrug,Kettlebell Silverback Shrug,Shoulders,True,P2,PRIOR_REAUDIT,PASS
ea_kettlebell_single_arm_lateral_raise,Kettlebell Single Arm Lateral Raise,Shoulders,True,PASS,,PASS
ea_kettlebell_single_arm_rear_delt_fly,Kettlebell Single Arm Rear Delt Fly,Shoulders,True,PASS,,PASS
ea_kettlebell_standing_bottoms_up_one_arm_shoulder_press,Kettlebell Standing Bottoms-up One Arm Shoulder Press,Shoulders,False,PASS,,NOT_VERIFIED
ea_kettlebell_upright_row,Kettlebell Upright Row,Shoulders,True,P1,UPRIGHT_ROW,PASS
ea_landmine_alternating_single_arm_press,Landmine Alternating Single Arm Press,Shoulders,True,P2,SUPERLATIVE_CLAIM,PASS
ea_landmine_half_kneeling_single_arm_overhead_press,Landmine Half Kneeling Single Arm Overhead Press,Shoulders,True,PASS,,PASS
ea_landmine_kneeling_alternating_overhead_press,Landmine Kneeling Alternating Overhead Press,Shoulders,True,PASS,,PASS
ea_landmine_kneeling_overhead_press,Landmine Kneeling Overhead Press,Shoulders,True,PASS,,PASS
ea_landmine_lateral_raise,Landmine Lateral Raise,Shoulders,True,PASS,,PASS
ea_landmine_overhead_press,Landmine Overhead Press,Shoulders,True,PASS,,PASS
ea_landmine_seated_alternating_overhead_press,Landmine Seated Alternating Overhead Press,Shoulders,True,P2,PRIOR_REAUDIT,PASS
ea_landmine_seated_overhead_press,Landmine Seated Overhead Press,Shoulders,True,PASS,,PASS
ea_landmine_seated_single_arm_overhead_press,Landmine Seated Single Arm Overhead Press,Shoulders,True,PASS,,PASS
ea_landmine_single_arm_push_press,Landmine Single Arm Push Press,Shoulders,True,PASS,,PASS
ea_landmine_single_arm_staggered_overhead_press,Landmine Single Arm Staggered Overhead Press,Shoulders,True,PASS,,PASS
ea_lateral_raise_bodyweight,Lateral Raise Bodyweight,Shoulders,False,PASS,,NOT_VERIFIED
ea_lateral_raise_to_shoulder_press_resistance_band_cable,Lateral Raise to Shoulder Press Resistance Band Cable,Shoulders,False,PASS,,NOT_VERIFIED
ea_lateral_raises_dumbbell,Lateral Raises Dumbbell,Shoulders,False,PASS,,NOT_VERIFIED
ea_lateral_raises_dumbbell_seated_with_swing,Lateral Raises Dumbbell Seated with Swing,Shoulders,False,PASS,,NOT_VERIFIED
ea_lateral_raises_on_cable_machine,Lateral Raises on Cable Machine,Shoulders,False,PASS,,NOT_VERIFIED
ea_laying_lateral_raise,Laying Lateral Raise,Shoulders,True,PASS,,PASS
ea_leaning_dumbbell_lateral_raise,Leaning Dumbbell Lateral Raise,Shoulders,False,PASS,,NOT_VERIFIED
ea_low_cable_overhead_flyes,Low Cable Overhead Flyes,Shoulders,False,PASS,,NOT_VERIFIED
ea_lying_bench_external_shoulder_rotation,Lying Bench External Shoulder Rotation,Shoulders,False,PASS,,NOT_VERIFIED
ea_lying_bench_internal_rotation_stretch,Lying Bench Internal Rotation Stretch,Shoulders,False,PASS,,NOT_VERIFIED
ea_lying_lateral_raises_bodyweight,Lying Lateral Raises Bodyweight,Shoulders,False,PASS,,NOT_VERIFIED
ea_machine_lateral_raise,Machine Lateral Raise,Shoulders,False,PASS,,NOT_VERIFIED
ea_military_press_bodyweight,Military Press Bodyweight,Shoulders,False,PASS,,NOT_VERIFIED
ea_one_arm_reverse_dumbbell_fly,One Arm Reverse Dumbbell Fly,Shoulders,False,PASS,,NOT_VERIFIED
ea_overhand_clap,Overhand Clap,Shoulders,False,PASS,,NOT_VERIFIED
ea_palm_up_palm_down_rotation,Palm Up Palm Down Rotation,Shoulders,False,PASS,,NOT_VERIFIED
ea_plank_reverse_fly_with_bottle,Plank Reverse Fly with Bottle,Shoulders,False,PASS,,NOT_VERIFIED
ea_plate_car_driver,Plate Car Driver,Shoulders,True,PASS,,PASS
ea_plate_front_raise,Plate Front Raise,Shoulders,False,PASS,,NOT_VERIFIED
ea_plate_full_front_raise,Plate Full Front Raise,Shoulders,True,PASS,,PASS
ea_plate_halo,Plate Halo,Shoulders,True,PASS,,PASS
ea_plate_internally_rotated_rear_delt_fly,Plate Internally Rotated Rear Delt Fly,Shoulders,True,PASS,,PASS
ea_plate_lateral_raise,Plate Lateral Raise,Shoulders,True,PASS,,PASS
ea_plate_overhead_press_to_tricep_extension,Plate Overhead Press to Tricep Extension,Shoulders,True,PASS,,PASS
ea_plate_overhead_shrug,Plate Overhead Shrug,Shoulders,True,PASS,,PASS
ea_plate_reach,Plate Reach,Shoulders,True,PASS,,PASS
ea_plate_rear_delt_fly,Plate Rear Delt Fly,Shoulders,True,PASS,,PASS
ea_prone_front_raises_barbell_on_bench,Prone Front Raises Barbell on Bench,Shoulders,False,PASS,,NOT_VERIFIED
ea_prone_front_raises_dumbbell_on_bench,Prone Front Raises Dumbbell on Bench,Shoulders,False,PASS,,NOT_VERIFIED
ea_pull_apart_cable_resistance_band,Pull Apart Cable Resistance Band,Shoulders,False,PASS,,NOT_VERIFIED
ea_reaching_up_shoulder_stretch,Reaching Up Shoulder Stretch,Shoulders,False,PASS,,NOT_VERIFIED
ea_rear_deltoid_fly_cable_resistance_band,Rear Deltoid Fly Cable Resistance Band,Shoulders,False,PASS,,NOT_VERIFIED
ea_resistance_band_face_pull,Resistance Band Face Pull,Shoulders,False,PASS,,NOT_VERIFIED
ea_resistance_bands_facepull,Resistance Bands Facepull,Shoulders,False,P2,DUPLICATE_STEPS,NOT_VERIFIED
ea_reverse_machine_fly,Reverse Machine Fly,Shoulders,False,PASS,,NOT_VERIFIED
ea_reverse_shoulder_stretch,Reverse Shoulder Stretch,Shoulders,False,PASS,,NOT_VERIFIED
ea_seated_dumbbell_neutral_grip_front_raises,Seated Dumbbell Neutral Grip Front Raises,Shoulders,True,P2,PRIOR_REAUDIT,PASS
ea_seated_dumbbell_neutral_grip_side_raises,Seated Dumbbell Neutral Grip Side Raises,Shoulders,True,PASS,,PASS
ea_seated_dumbbell_one_arm_shoulder_press,Seated Dumbbell One Arm Shoulder Press,Shoulders,False,PASS,,NOT_VERIFIED
ea_seated_dumbbell_rear_delt_fly,Seated Dumbbell Rear Delt Fly,Shoulders,False,PASS,,NOT_VERIFIED
ea_seated_shoulder_flexor_depressor_retractor_stretch,Seated Shoulder Flexor Depressor Retractor Stretch,Shoulders,False,PASS,,NOT_VERIFIED
ea_seated_shoulder_press_barbell,Seated Shoulder Press Barbell,Shoulders,False,PASS,,NOT_VERIFIED
ea_shoulder_abduction,Shoulder Abduction,Shoulders,False,PASS,,NOT_VERIFIED
ea_shoulder_circle,Shoulder Circle,Shoulders,False,PASS,,NOT_VERIFIED
ea_shoulder_extension,Shoulder Extension,Shoulders,False,PASS,,NOT_VERIFIED
ea_side_lateral_raise_resistance_band,Side Lateral Raise Resistance Band,Shoulders,False,PASS,,NOT_VERIFIED
ea_smith_machine_shoulder_press,Smith Machine Shoulder Press,Shoulders,False,PASS,,NOT_VERIFIED
ea_standing_arnold_press_dumbbell,Standing Arnold Press Dumbbell,Shoulders,False,PASS,,NOT_VERIFIED
ea_standing_dumbbell_alternate_shoulder_press,Standing Dumbbell Alternate Shoulder Press,Shoulders,False,PASS,,NOT_VERIFIED
ea_standing_front_raise_dumbbell,Standing Front Raise Dumbbell,Shoulders,False,PASS,,NOT_VERIFIED
ea_standing_overhand_shoulder_stretch,Standing Overhand Shoulder Stretch,Shoulders,False,PASS,,NOT_VERIFIED
ea_standing_reverse_shoulder_stretch,Standing Reverse Shoulder Stretch,Shoulders,False,PASS,,NOT_VERIFIED
ea_standing_shoulder_press_dumbbell,Standing Shoulder Press Dumbbell,Shoulders,False,PASS,,NOT_VERIFIED
ea_standing_swimmer,Standing Swimmer,Shoulders,False,PASS,,NOT_VERIFIED
ea_standing_y_raise,Standing Y Raise,Shoulders,False,PASS,,NOT_VERIFIED
ea_suspension_trainer_with_grips_face_pull,Suspension Trainer with Grips Face Pull,Shoulders,False,PASS,,NOT_VERIFIED
ea_suspension_trainer_with_grips_front_raise,Suspension Trainer with Grips Front Raise,Shoulders,False,PASS,,NOT_VERIFIED
ea_suspension_trainer_with_grips_inverted_row_on_floor,Suspension Trainer with Grips Inverted Row on Floor,Shoulders,True,PASS,,PASS
ea_suspension_trainer_with_grips_rear_delt_row,Suspension Trainer with Grips Rear Delt Row,Shoulders,False,PASS,,NOT_VERIFIED
ea_suspension_trainer_with_grips_single_arm_rear_delt_row,Suspension Trainer with Grips Single Arm Rear Delt Row,Shoulders,False,PASS,,NOT_VERIFIED
ea_suspension_trainer_with_grips_split_fly,Suspension Trainer with Grips Split Fly,Shoulders,False,PASS,,NOT_VERIFIED
ea_trap_bar_shrug,Trap Bar Shrug,Shoulders,False,PASS,,NOT_VERIFIED
ea_upright_row_cable_resistance_band,Upright Row Cable Resistance Band,Shoulders,False,P1,UPRIGHT_ROW,NOT_VERIFIED
ea_upright_row_dumbbell,Upright Row Dumbbell,Shoulders,False,P1,UPRIGHT_ROW,NOT_VERIFIED
ea_upright_row_ez_bar,Upright Row Ez Bar,Shoulders,False,P1,UPRIGHT_ROW,NOT_VERIFIED
ea_upward_rotation_bent_arms,Upward Rotation Bent Arms,Shoulders,False,PASS,,NOT_VERIFIED
ea_weighted_standing_shoulder_press_with_plate,Weighted Standing Shoulder Press with Plate,Shoulders,False,PASS,,NOT_VERIFIED
ea_5_sec_fist_against_chin,5 Sec Fist Against Chin,Stretching - Mobility,False,PASS,,NOT_VERIFIED
ea_90_to_90_stretch,90 to 90 Stretch,Stretching - Mobility,False,PASS,,NOT_VERIFIED
ea_abdominal_stretch,Abdominal Stretch,Stretching - Mobility,False,PASS,,NOT_VERIFIED
ea_abdominal_stretch_version2,Abdominal Stretch ( Version2 ),Stretching - Mobility,False,PASS,,NOT_VERIFIED
ea_above_head_chest_stretch,Above Head Chest Stretch,Stretching - Mobility,False,PASS,,NOT_VERIFIED
ea_across_chest_shoulder_stretch,Across Chest Shoulder Stretch,Stretching - Mobility,False,PASS,,NOT_VERIFIED
ea_adductor_dynamic_stretch,Adductor Dynamic Stretch,Stretching - Mobility,False,PASS,,NOT_VERIFIED
ea_adductor_stretch,Adductor Stretch,Stretching - Mobility,False,PASS,,NOT_VERIFIED
ea_adductor_stretch_side_standing,Adductor Stretch Side Standing,Stretching - Mobility,False,PASS,,NOT_VERIFIED
ea_all_fours_quad_stretch,All Fours Quad Stretch,Stretching - Mobility,False,PASS,,NOT_VERIFIED
ea_armless_prayer_stretch,Armless Prayer Stretch,Stretching - Mobility,False,PASS,,NOT_VERIFIED
ea_arms_behind_back_chest_stretch,Arms Behind Back Chest Stretch,Stretching - Mobility,True,P2,PRIOR_REAUDIT,PASS
ea_arms_wide_chest_stretch,Arms Wide Chest Stretch,Stretching - Mobility,True,PASS,,PASS
ea_back_pec_stretch,Back Pec Stretch,Stretching - Mobility,False,PASS,,NOT_VERIFIED
ea_back_slaps_wrap_around_stretch,Back Slaps Wrap Around Stretch,Stretching - Mobility,False,PASS,,NOT_VERIFIED
ea_back_stretch_dynamic,Back Stretch Dynamic,Stretching - Mobility,False,PASS,,NOT_VERIFIED
ea_back_stretch_standing_with_bench,Back Stretch Standing with Bench,Stretching - Mobility,False,PASS,,NOT_VERIFIED
ea_back_and_shoulder_stretch,Back and Shoulder Stretch,Stretching - Mobility,False,PASS,,NOT_VERIFIED
ea_backward_abdominal_stretch,Backward Abdominal Stretch,Stretching - Mobility,False,PASS,,NOT_VERIFIED
ea_backward_forward_turn_to_side_neck_stretch,Backward Forward Turn to Side Neck Stretch,Stretching - Mobility,False,PASS,,NOT_VERIFIED
ea_band_warm_up_shoulder_stretch,Band Warm Up Shoulder Stretch,Stretching - Mobility,False,PASS,,NOT_VERIFIED
ea_bent_arm_chest_stretch,Bent Arm Chest Stretch,Stretching - Mobility,False,PASS,,NOT_VERIFIED
ea_biceps_stretch_behind_the_back,Biceps Stretch Behind the Back,Stretching - Mobility,False,PASS,,NOT_VERIFIED
ea_boat_stretch,Boat Stretch,Stretching - Mobility,False,PASS,,NOT_VERIFIED
ea_bodyweight_standing_back_stretch,Bodyweight Standing Back Stretch,Stretching - Mobility,False,PASS,,NOT_VERIFIED
ea_both_arms_behind_on_wall_biceps_stretch,Both Arms Behind on Wall Biceps Stretch,Stretching - Mobility,True,PASS,,PASS
ea_bulgarian_split_squat_stretch,Bulgarian Split Squat Stretch,Stretching - Mobility,True,PASS,,PASS
ea_butterfly_yoga_flaps,Butterfly Yoga Flaps,Stretching - Mobility,False,PASS,,NOT_VERIFIED
ea_calf_push_stretch_with_hands_against_wall_v_2,Calf Push Stretch with Hands Against Wall V.2,Stretching - Mobility,True,PASS,,PASS
ea_calf_stretch_with_hands_against_wall,Calf Stretch with Hands Against Wall,Stretching - Mobility,False,PASS,,NOT_VERIFIED
ea_calf_stretch_with_rope,Calf Stretch with Rope,Stretching - Mobility,False,PASS,,NOT_VERIFIED
ea_calve_stretch_foot_on_wall,Calve Stretch Foot on Wall,Stretching - Mobility,True,P1,PRIOR_REAUDIT,PASS
ea_calve_stretch_from_wall_to_floor,Calve Stretch From Wall to Floor,Stretching - Mobility,True,PASS,,PASS
ea_calves_stretch_on_stairs,Calves Stretch on Stairs,Stretching - Mobility,False,PASS,,NOT_VERIFIED
ea_calves_stretch_on_step,Calves Stretch on Step,Stretching - Mobility,True,PASS,,PASS
ea_ceiling_look_stretch,Ceiling Look Stretch,Stretching - Mobility,False,PASS,,NOT_VERIFIED
ea_chest_out_hands_behind_hold,Chest Out Hands Behind (hold),Stretching - Mobility,False,PASS,,NOT_VERIFIED
ea_chest_stretch_with_exercise_ball,Chest Stretch with Exercise Ball,Stretching - Mobility,False,PASS,,NOT_VERIFIED
ea_child_pose_lower_back_stretch,Child Pose Lower Back Stretch,Stretching - Mobility,True,PASS,,PASS
ea_circles_knee_stretch,Circles Knee Stretch,Stretching - Mobility,False,PASS,,NOT_VERIFIED
ea_cobra_stretch,Cobra Stretch,Stretching - Mobility,True,P2,POSTURE_CAUSAL; PRIOR_REAUDIT,PASS
ea_cocoons,Cocoons,Stretching - Mobility,False,PASS,,NOT_VERIFIED
ea_corner_wall_chest_stretch,Corner Wall Chest Stretch,Stretching - Mobility,False,PASS,,NOT_VERIFIED
ea_crescent_moon_pose_quad_stretch,Crescent Moon Pose Quad Stretch,Stretching - Mobility,True,P2,POSTURE_CAUSAL; PRIOR_REAUDIT,PASS
ea_crescent_moon_pose_quad_stretch_with_block,Crescent Moon Pose Quad Stretch with Block,Stretching - Mobility,True,PASS,,PASS
ea_cross_body_elbow_pull_shoulder_stretch,Cross Body Elbow Pull Shoulder Stretch,Stretching - Mobility,True,PASS,,PASS
ea_cross_body_shoulder_stretch,Cross Body Shoulder Stretch,Stretching - Mobility,True,PASS,,PASS
ea_crossover_kneeling_hip_flexor_stretch,Crossover Kneeling Hip Flexor Stretch,Stretching - Mobility,False,PASS,,NOT_VERIFIED
ea_crouching_heel_back_calf_stretch,Crouching Heel Back Calf Stretch,Stretching - Mobility,False,PASS,,NOT_VERIFIED
ea_dead_hang_stretch,Dead Hang Stretch,Stretching - Mobility,False,PASS,,NOT_VERIFIED
ea_dumbbell_rdl_stretch_isometric,Dumbbell Rdl Stretch Isometric,Stretching - Mobility,False,PASS,,NOT_VERIFIED
ea_elbow_back_stretch,Elbow Back Stretch,Stretching - Mobility,False,P2,DUPLICATE_STEPS,NOT_VERIFIED
ea_elbow_extension_and_supination_pronation_forearm_stretch,Elbow Extension and Supination Pronation Forearm Stretch,Stretching - Mobility,False,PASS,,NOT_VERIFIED
ea_elbow_flexor_stretch,Elbow Flexor Stretch,Stretching - Mobility,False,PASS,,NOT_VERIFIED
ea_elbows_back_stretch,Elbows Back Stretch,Stretching - Mobility,False,P2,DUPLICATE_STEPS,NOT_VERIFIED
ea_exercise_ball_back_stretch,Exercise Ball Back Stretch,Stretching - Mobility,False,PASS,,NOT_VERIFIED
ea_exercise_ball_hip_flexor_stretch,Exercise Ball Hip Flexor Stretch,Stretching - Mobility,False,PASS,,NOT_VERIFIED
ea_exercise_ball_lat_stretch,Exercise Ball Lat Stretch,Stretching - Mobility,False,PASS,,NOT_VERIFIED
ea_exercise_ball_lower_back_dynamic_stretch,Exercise Ball Lower Back Dynamic Stretch,Stretching - Mobility,False,PASS,,NOT_VERIFIED
ea_exercise_ball_lower_back_prone_stretch,Exercise Ball Lower Back Prone Stretch,Stretching - Mobility,False,PASS,,NOT_VERIFIED
ea_exercise_ball_lying_side_lat_stretch,Exercise Ball Lying Side Lat Stretch,Stretching - Mobility,False,PASS,,NOT_VERIFIED
ea_exercise_ball_lying_side_lat_stretch_v_2,Exercise Ball Lying Side Lat Stretch V.2,Stretching - Mobility,False,PASS,,NOT_VERIFIED
ea_exercise_ball_seated_hamstring_stretch,Exercise Ball Seated Hamstring Stretch,Stretching - Mobility,False,PASS,,NOT_VERIFIED
ea_exercise_ball_seated_quad_stretch,Exercise Ball Seated Quad Stretch,Stretching - Mobility,False,PASS,,NOT_VERIFIED
ea_extension_and_inclination_neck_stretch,Extension and Inclination Neck Stretch,Stretching - Mobility,False,PASS,,NOT_VERIFIED
ea_extension_of_arms_in_vertical_stretch,Extension of Arms in Vertical Stretch,Stretching - Mobility,False,PASS,,NOT_VERIFIED
ea_fixed_bar_stretch,Fixed Bar Stretch,Stretching - Mobility,False,PASS,,NOT_VERIFIED
ea_foam_roller_back,Foam Roller Back,Stretching - Mobility,True,P2,PRIOR_REAUDIT,PASS
ea_foam_roller_calves,Foam Roller Calves,Stretching - Mobility,True,P1,PRIOR_REAUDIT; SUPERLATIVE_CLAIM,PASS
ea_foam_roller_lateral_quads,Foam Roller Lateral Quads,Stretching - Mobility,True,P1,PRIOR_REAUDIT,PASS
ea_foam_roller_quads,Foam Roller Quads-,Stretching - Mobility,True,PASS,,PASS
ea_forearms_pull_with_opposite_hand_stretch,Forearms Pull with Opposite Hand Stretch,Stretching - Mobility,True,PASS,,PASS
ea_forearms_stretch_on_wall,Forearms Stretch on Wall,Stretching - Mobility,True,P2,SUPERLATIVE_CLAIM,PASS
ea_forearms_stretch_on_wall_fingers_facing_down,Forearms Stretch on Wall Fingers Facing Down,Stretching - Mobility,True,PASS,,PASS
ea_front_shoulder_stretch_with_bar,Front Shoulder Stretch with Bar,Stretching - Mobility,False,PASS,,NOT_VERIFIED
ea_half_neck_rolls,Half Neck Rolls,Stretching - Mobility,True,P1,NECK_SPECIALIZED,PASS
ea_hamstring_lying_curl_up_stretch,Hamstring Lying Curl Up Stretch,Stretching - Mobility,False,PASS,,NOT_VERIFIED
ea_hamstring_lying_straight_leg_stretch,Hamstring Lying Straight Leg Stretch,Stretching - Mobility,False,PASS,,NOT_VERIFIED
ea_hands_clapped_forearms_stretch,Hands Clapped Forearms Stretch,Stretching - Mobility,True,PASS,,PASS
ea_intermediate_hip_flexor_and_quad_stretch,Intermediate Hip Flexor and Quad Stretch,Stretching - Mobility,False,PASS,,NOT_VERIFIED
ea_iron_cross_stretch,Iron Cross Stretch,Stretching - Mobility,False,PASS,,NOT_VERIFIED
